name,modrinth,curseforge,description
,Ub1JbeSt,987222,"Twórz lekkie, dobrze wyważone pakiety portalowe"
,KstN3eSL,969602,Szereg optymalizacji jakości życia firmy Nolij
,7275b0eO,358607,Usuń tytuł okna i logo modułu z głównego interfejsu
,6pcjc08X,410164,💥 Wydobywanie węgla miało być niebezpieczną pracą – i teraz nią jest!
,mOsKcnBr,827569,Moduł podnoszący górny limit 6 wzorów flag
,Qekm44BX,676418,"Aby poprawić wrażenia z eksploracji, dodano nowe typy stworzeń: potwory specyficzne dla grupy/nowe wyzwania itp.!"
,hXkAAXvL,909902,"spraw, by kwiat pochodni zabłysnął"
,TUMzbL4z,944664,Grupa losowo generowanych przerażających facetów
,2lfPteTN,594072,Biblioteka koordynacji chłodzenia elementów Mod Fabric
,tBjxZ7JW,849346,Zawiera: cykl paska skrótów/wyświetlanie trwałości/automatyczne uzupełnianie/przełączanie narzędzi/organizacja kontenerów/powiększanie/papierowa lalka/regulacja gamma/wyświetlanie przedmiotu statku/kolorowy pasek pancerza/klawisz tabulatora wyszukiwanie w pobliżu kontenera/podgląd mapy i skrzynki shulker/wyszukiwanie kontenera/podpowiedź rozszerzonej torby do przechowywania/linia informacji HUD itp. Ponad 20 funkcji
,56QtOIBy,1040563,"Wyodrębnij geny biologiczne, aby uzyskać ich zdolności!"
,ZH8zzVb6,463445,Edytowalna formuła obliczania doświadczenia umiejętności magicznych gwiazd
,8Dbnvm77,1053229,Renowacja Twierdzy Netheru: Gwarantowane generowanie spawnerów potworów/Dekoracja korytarzy fortecy/Nowe punkty odradzania płonących potworów wewnątrz i na zewnątrz
,LE6m9dPh,395502,Przegląd systemu uprawy i jedzenia jabłek
,2MgfuPip,899941,"Dodano klawisz skrótu do wyświetlania tagów NBT elementów, aby ułatwić system klasyfikacji tagów i debugowanie"
,F2F7kDiU,263498,"Mod, który sprawia, że butelki z wodą są tak samo spragnione jak ja"
,USbagZJw,826696,Dodano system umiejętności Kuźni do wiadra kompostowego!
,ZS3lIxKu,1003675,Zestaw pomocy do tworzenia pakietów
,9gNVPfzw,359836,Niestandardowy płaszcz widoczny na całym serwerze
,tH1zAs3C,1068275,📖🔷 Umożliwia trwałe przechowywanie lapis lazuli na stole do zaklęć i umożliwia udostępnianie graczom
,mPg0PTH3,917700,API tworzenia modułów Fabric/Forge
,sUO8GjWY,999344,Istota uciekająca z konsoli gier grozy
,VFKE55Wa,1108728,Złożony system podziemnych i oceanicznych lochów!
,be9yNxNu,558850,Rozszerzenie kompatybilności: Integracja popularnych treści modów dla większej liczby biomów
,rl1xUJYc,846682,Moduł bojowy skupiający się na rozbudowie systemu broni białej
,eqrvp4NK,1061749,Umożliwia nakładanie zaklęć waniliowych na bloki zasilane mechanicznie
,BBi9csxn,832021,"Dodano funkcję zbierania przedmiotów, aby zapobiec nieprawidłowej obsłudze!"
,DDG1n5dq,311785,Nowy sposób obrony przed potworami
,SPvYoM1y,991141,Dodano wydobycie łańcuchowe do moda rzemieślniczego Terraria
,mT4tJQIo,450589,🎲 Losowo przypisz kolory powłoki nowonarodzonym shulkerom zgodnie z tabelą konfiguracji
,oxcT9Jpo,928129,Cobblemon: Dodaje klasyczne fikcyjne Pokémony do popularnego moda Cobblemon
,O6Sh7btX,881030,👾 Pozwól wszystkim stworzeniom wyposażonym w sprzęt do noszenia podnosić przedmioty naziemne
,RS9D8OA1,965579,Dodano jedzenie jagodowe i lokalne specjały do Cobblemon
,ZggqxIPF,1001111,Mod na wypieki o tematyce bananowej
,BiUF1Wq3,374371,"Ulepsz oryginalne wrażenia — dodaj zrównoważone zaklęcie „kroku”, umożliwiające przejście na całą wysokość bloku"
,TwL8m46w,292899,"Najedź kursorem na pudełko shulkera, aby zobaczyć jego zawartość"
,kkUpsaQo,1066933,"Zabawny moduł, który dodaje elementy horroru do Minecrafta i dodaje niebezpieczne stworzenia. Działa płynnie, tworzy przerażającą atmosferę pod każdym względem i może cię przestraszyć w 100%."
,zf33MPFz,863021,"Dodaj smukłe kłody, które można połączyć z dywanikami i liśćmi w celu dekoracji"
,urgxAMDF,998467,Mod Shreka
,XHWdUtij,978971,Dodano kilka nowych bloków i przepisów rzemieślniczych do mojego ulubionego pakietu modów
,RTR0Bmta,558746,"Moduł rozbudowy jaskini: dodaje dekoracyjne bloki, rodzaje skał, rośliny i konstrukcje, aby wzbogacić podziemny świat"
,NKPOiJ04,1017526,Efekty cząsteczkowe sprzężenia zwrotnego trafienia (głównie krew i gruz)
,O2DV3Jdh,248147,Przenoszenie zawartości Terrarii do Minecrafta
,QMWG8bVO,959237,"Prosty moduł HUD: Użyj cienkich pasków, aby wyświetlić status gracza i zdrowie stworzeń"
,EyYeXJN7,451546,Kora+: Dodaje korę do wszystkich drzew waniliowych
,J6Yqq5qk,286170,Dodano nowe typy strzałek
,JGAiUYbt,861094,"Mod będący hołdem dla gry „ULTRAKILL”, przywracający jej broń, wrogów, parowanie i inne mechaniki"
,ggmtYNuc,884075,Moduł tkaniny: Dodano system temperatury ciała
,w8lPzg4N,874154,Masz dość uszkodzeń kowadła? Dzięki temu modowi kowadło nigdy się nie złamie
,x0x3CvHf,875944,"Kiedy gracz umiera, generowana jest skrzynia śmierci zawierająca wszystkie przedmioty."
,MFgnFY8Z,886102,"Dodano różnorodne modele żywności, które można umieszczać/zjadać/dekorować, wspierać Tkaninę/Kuźnię, a całą żywność można syntetyzować z oryginalnych materiałów"
,xffy1tLZ,396812,Moduł Minecrafta skupiający się na postępie w grze
,PeW5XkPJ,326155,Rozszerzenie Paliwo i pleśń do wytapiania duszy Tinkera
,1AJ9nsvw,686733,Moduł zbierania stworzeń w głosowaniu na stworzenia w 2022 r. zakończył się niepowodzeniem (wcześniej znany jako „Na co głosujesz? 2022”)
,6vhHOIKw,861241,Dodawaj ikony i kolorowe nazwy zaklęć do zaczarowanych książek/przedmiotów
,oXzIQwRj,1129397,"Zapobiegaj łączeniu się popularnych modułów z Internetem (bez wpływu na funkcjonalność), aby uniknąć powolnego ładowania lub awarii spowodowanych problemami z siecią"
,dOrw4veV,948942,Wielofunkcyjny system sklepu: Stwórz ekonomiczny system dla paczek modów/serwerów
,HMcaBYVS,382881,Każdej nocy losowo przeklnij zaklęte przedmioty w plecaku gracza (prawdopodobieństwo można konfigurować)
,6i3MfNWc,1009455,Więcej przepisów na automatyzację: moduł tworzenia pomocniczego i urzekająca ekspansja przemysłu
,4das1Fjq,1129194,Nagrywaj/odtwarzaj nagrania z gier i twórz materiały o jakości filmowej
,2M11Juic,1063228,Kontroluj różne parametry ProjectE poprzez KubeJS
,68AG9cQg,1014980,Stwórz moduł lekkiej rozbudowy pamięci masowej: pudełko do przechowywania i plecak
,g4AhyGgi,1058391,Kolekcja wszystkich drewnianych beczek do przechowywania
,wySVd6d8,495546,Preferowany moduł przenoszenia/przewijania podpowiedzi na platformie Fabric
,ya9bzjor,255053,Unikalna funkcja: Spłaszcz warstwy podłoża skalnego
,OFcs2Iww,1057223,Zwiększ limit wyświetlania listy graczy z 80 do 200 graczy
,QjIkrQ2K,1084695,"Duchowy następca AttributeFix, który naprawia arbitralne limity atrybutów ustawione przez waniliowy Minecraft."
,PAWGtKk5,1121149,Dodano przerażającego zabójcę Jasona Voorheesa z nowymi strukturami/biomami/rodzajami drewna
,yaRitiLw,825621,System radiowy typu duplex (z możliwością rozbudowy wielopoziomowej)
,Aj1EfTaU,641704,Odtwarzacz muzyki w grze: przejmij kontrolę nad ścieżkami dźwiękowymi Minecrafta
,PWcQ3kcp,1023882,Narzędzia trybu kreatywnego: przeglądaj wartości ekspozycji i zarządzaj nimi
,Icsbi6jU,881485,Wieśniacy będą podążać za szmaragdowymi blokami
,sadaZczX,954269,Lekki moduł optymalizujący mechanizm nienawiści biologicznej
,DzD7S3mv,1102243,Poznaj świat Avatara w Minecrafcie
,JQmYQYXE,903515,"Dodano nowe stworzenia, które będą imitować istoty z gry (formy niedoskonałe/półdoskonałe/idealne)"
,MTt789wo,1086209,"Spraw, aby nowa wersja gry Minecraft obsługiwała pakiet tekstur CIT zaczarowanej książki"
,AnkneLIt,989311,Nieoficjalna wersja Geckolib 1.7.10
,jrCZkioG,510237,Pakiet rozszerzeń modów Origins
,pr7UDXB2,528389,"Kolorowe świecące pałeczki: można oświetlić pod wodą przez ograniczony czas, odpowiednie do eksploracji/rozgrywki RPG"
,jcD5fwN4,1055628,Ulepszone rozszerzenie Celestials: Ender Moon
,byt3V6kh,1031197,Rozszerzenie modułu Techguns: Dodatkowe formuły/przedmioty/struktury syntezy (wymagane wymagania wstępne)
,XLsvc8Ld,980834,Rozszerzenie KubeJS: Dostosowywanie zaklęć i systemu księgi zaklęć Irona
,uiAP959w,1018606,Dodano różnorodne stawonogi
,K8L7LGXw,964919,Rozszerzenie kompatybilne z wieloma modułami One Probe
,255CJRBN,1107715,Wymuś blokadę z perspektywy trzeciej osoby
,dQ8Qr4tT,945467,"Naciśnij klawisz C, aby chodzić z połową prędkości (z fajną animacją)"
,wtPBohYj,1057403,Sweet World: Mod na deser w oryginalnym stylu
,AOEDs9Al,933200,Biblioteka interfejsu użytkownika do tworzenia modów Minecraft
,uJXTNuf0,1072398,System biwakowania na świeżym powietrzu: dostępne są namioty / grille / śpiwory
,SlhyZVWA,1120015,"Wieśniacy losowo upuszczają przedmioty handlowe, gdy umierają."
,qNJf7OMD,500434,🦙 Dodano nową torbę z łupami zawierającą potężne relikty
,PwZn5epo,611991,Rozszerzenie Psi: Uproszczone programowanie zaklęć
,RCjGlCDj,557180,„Minimalistyczna” alternatywa dla Mod Menu (ze znacznie ograniczoną funkcjonalnością)
,5kqZD0Rt,252291,Nowy mini węgiel/węgiel drzewny: każdy blok może wytopić tylko 1 przedmiot
,Oprx59lK,511569,Dekoracyjne winorośle i krzewy kwiatowe
,CLgavC7x,1083947,Cały drewniany gramofon i pudełko na notatki
,sdLmE3U0,912359,5 oryginalnych broni palnych
,yd8mxLwc,1039379,Rozszerzenie Origins: nowy system bogów (umiejętności aktywne) i boskości (umiejętności pasywne).
,zUdRvFYV,1064477,Pakiet integracyjny przedmiotów i tabeli łupów z motywem wojny/apokalipsy zombie
,iJHgOq1R,907975,Zupełnie nowy pojazd ze świata Mario!
,k1U6TrZi,1079374,Mod do horroru Slender Ghost!
,zW9FWmx1,476409,"Mody, które mogą przekształcać się w inne stworzenia i zdobywać ich umiejętności."
,cjT45cjC,1107605,Dodano kompatybilność z Friends&Foes i Farmer's Delight. Zachowaj oryginalny styl.
,zUBn5hHr,556795,Piękna tablica prezentująca osiągnięcia!
,CN0GrGrw,245681,Proste ładowanie bloku oryginalnego formatu
,oa0DLzIW,818753,Odtwarzaj muzykę zsynchronizowaną z odtwarzaczami online!
,qBbql9R8,954013,"Rozszerzenie moda Iron's Spells & Spellbooks, dodające więcej wyposażonej broni (dawniej Elementus: Arcane)"
,y6i0Pn9k,883709,Dodano niestandardowe przepisy rzemieślnicze dla ulepszeń netherytu i szablonów herbów zbroi
,yqHsPROA,714177,Głębokość oceanu wzrosła do 3 razy!
,fNQx3Cvx,248402,"Moduł klienta wyświetlający podgląd bloku, który ma zostać wstawiony"
,Rq7rRRO4,348215,Poszerz swoją paletę architektoniczną o pełną gamę bambusowych materiałów budowlanych!
,P1JANjyp,827636,"Renderuj tylko to, co chcesz zobaczyć"
,xyLflgXl,364009,Dodano 31 nowych utworów z oryginalnych albumów muzycznych – Uwaga: to nie jest styl LoFi
,ayRx4yHz,451538,Dodano obsługę CraftTweakera dla aplikacji Energy 2
,JUCZmH05,1075126,"Moduł akcesoriów Cobblemon, próbujący dodać konkurs piękności do głównej serii gier"
,wcTF0Tg1,452484,"🔥 Międzywymiarowy mechanizm odrodzenia: Zdobądź krótkotrwałą odporność na ogień po wskrzeszeniu przy wyznaczonym ognisku, zmodyfikuj mechanizm blokujący. Umieść nierozpalone ognisko i po rozpaleniu ustaw je jako punkt odrodzenia. Usunięto funkcję rejestrowania wody."
,LqywxrVu,851513,Usunięto przycisk Realms (w nieobsługiwanych wersjach)
,wEGlhxv2,891327,Konwertuj elementy/bloki na ich odpowiedniki w czasie rzeczywistym
,u2r2GYRW,1077532,Dodaj obsługę KubeJS dla Create: Vintage Improvements
,HE8pl71X,541632,"Mody dotyczące zwierzęcej zombie, odpierania klątw i jedzenia wątpliwego ciasta dyniowego"
,EgBj3Bnf,1066903,Wciągający moduł muzyczny dodaje mnóstwo nowych utworów do MC
,dRUU5uKG,1006856,"Tajemnicze ulepszenia rzemieślników i ulepszenia automatyzacji mające zastosowanie do słoików o pojemności ponad 250 (takich jak słoiki z mithrilu, słoiki z adamantynem itp.)"
,vo7reSUa,503374,Dodano nowe struktury i 4 bitwy z bossami dla MC!
,q4kfVkXs,1123287,Dodaj system powiadomień podobny do Discorda
,ANpj0aBF,413259,"Nowy schemat kontroli sprintu, skradania się i lotu. Zrefaktoryzowana wersja Better Sprinting, obsługująca Fabric i Forge"
,dRSmcgWG,981628,"RTG Plus dodaje bogate zmiany w lesie: różnice w składzie/wysokości/gęstości drzew w połączeniu ze zmiennym terenem RTG, szerokimi rzekami i jeziorami, wysokimi górami i pofałdowanymi równinami"
,IjXg2Day,907390,"Naprawiono moduł MC-182763, w wyniku którego ryba całkowicie przestała pływać"
,2x5poRUo,998736,Stworzenia są generowane z losowymi atrybutami! i inne powiązane funkcje
,azBgcZIk,686392,Dodano wieżę zawierającą kamienie teleportacyjne (wymaga zainstalowania modułu Waystone)
,mr1LTtgz,914549,Ławka Stolarska - Drewniana wersja przecinarki do kamienia!
,kjBcUtOo,1080899,Dodano kompatybilność z Okultyzmem i Farmer's Delight. Zachowaj oryginalny styl.
,qTtyWxGO,913083,"Ukryj plakietkę z imieniem gracza, gdy nosisz skórzaną czapkę"
,UAgbpDCf,1073250,Mistrz Metalu Mod
,RH07bruJ,342495,☠ Zwiędłe szkielety stracą głowy
,Ne9jukgU,1094462,Dodano kompatybilność z Iron's Spells 'n Spellbooks i Farmer's Delight. Zachowaj oryginalny styl.
,ep4qLPDu,1027031,ścieżka do dekoracji architektonicznych
,8K8WPv8S,226139,Rozszerzona rodzina stopów SimpleOres
,4o2qXTOl,1101933,
,syBx4RDU,809204,"Użyj diamentowego miecza, aby zdobyć wełnę/terakotę/beton od owiec"
,yjNrwxNh,948847,Dodano starożytną i wczesnośredniowieczną zbroję z żelaza/brązu
,SgkdT9Ob,898232,Przywróć mechanizm wieśniaków do wersji sprzed 1.20.1 (w tym handel i najazdy)
,5rDQT07E,1069202,Ładne statki kompatybilne z Biomes O' Plenty: dodano warianty drewna BOP dla wszystkich typów statków
,5mFDTffy,577468,Prawidłowo pomalowana zbroja konia!
,8zYE8DiW,528170,"Mod klienta: Upewnij się, że tytuły ekranów są zawsze wyświetlane w całości"
,k9O8NrbO,815483,Dostosuj czas przy ognisku jak w The Legend of Zelda!
,p6prwv2Q,852664,Trwale suchy blok gąbkowy. Chcesz zbudować podwodną bazę?
,I3Sx4TFv,520904,"Ulepsz sztuczną inteligencję ryb, aby była bardziej wrażliwa na środowisko"
,kNRdoqTP,943512,Boska broń ze starożytnych Chin
,linAXqQP,435386,Lepsza zabawa eksploracyjna dzięki nowym roślinom/żywnościom/biomom/narzędziom
,Pgepow0I,982952,🃏 Wyłącznie na Prima Aprilis: konfigurowalne zabawne funkcje
,t55CE4jG,634242,Wersja 1.12.2 rozszerzona obsługa
,9enMEvoc,1010066,Dodano do świata 19 nowych mechanizmów tworzenia
,6i3L6af7,346073,Kompatybilne kłody z korą!
,jkyLlpJ3,759395,Dodaj przycisk przełączania wyświetlania pola kolizji encji obok F3+B
,wdfIaSqz,1098989,Różnorodne style muzyczne poprawiają wrażenia z gry!
,ROQUKdm5,1011359,Stwórz wspaniałą zbroję pancernika!
,sjbXWxYV,428199,Znacząco popraw liczbę klatek na sekundę dzięki konfigurowalnym limitom odległości renderowania (wpływa na elementy blokowe i normalne)
,ymw0U8ZU,1052472,Proste narzędzie do modowania umożliwiające dodawanie niestandardowych efektów do jedzenia
,2BUK7AU3,663013,Prosty blok generowania źródła wody. Nadaje się do przetrwania na Sky Island.
,ouZuwzKC,855771,🧷 Zamień 16 przedmiotów w nieustraszone stworzenia
,a8H99agr,1058528,"Dodano nowe rudy, z których powstają duże ilości kul doświadczenia"
,xh8OkI76,981349,Dodano 6 nowych unikalnych stworzeń
,TAfJ7PBS,509942,Zmodyfikuj wartość kondycji jednostki za pomocą instrukcji
,XKaNPKp9,662687,Częściowo zrefaktoryzuj API Fabric w Forge
,TZhTgJyZ,1004027,Zapewnij więcej klawiszy skrótów do uwolnienia Ninjutsu
,KoP5DUTS,396238,"Zabrania się kurczętom składania jaj w sposób losowy, a jaja będą składać wyłącznie kury hodowlane."
,11hKNQb2,1036393,Rozszerzenie EMI: Wyświetl informacje o zaklęciach i opisy zaklęć
,y3U444Zp,702063,"Dodaj do Croptopii wszystkie potrawy, które znasz i lubisz!"
,Xu8V0UlK,534956,"Dodano 10 nowych rodzajów zaczarowanych rud, aby wzbogacić doświadczenie wydobycia!"
,oevBqQRC,282805,Przyciągaj/pchaj/przesuwaj otaczające obiekty
,pnIz9L5P,1039188,Dodano do lasu nowy tartak z robotnikami z wioski
,jCtoW8j3,492783,Zmień mechanizm zachowania oswajania wilków i nadaj im więcej osobowości
,1P5kyzF7,250574,Dodaj przydatne klawisze skrótów po lewej stronie ekwipunku
,cCXV545X,1094104,Dodano naczynia kompatybilne z Farmer's Lay do Aquamirae
,Fq7WSGBY,863982,Zamień czarne paski w interfejsie tworzenia świata na ciemną wersję obrazu tła
,17enPZMC,345572,"🎲 Losuj mączkę kostną, aby generować kwiaty, umożliwiając wszystkim (modowanym) kwiatom tarło się w dowolnym miejscu"
,xHskr2cS,485245,Całkowicie odnowiony interfejs tworzenia świata!
,EIT1cuHa,834888,Modułowa i udoskonalona kolekcja oryginalnych biomów i struktur
,6Z1o0Fxu,1113794,"Buforowanie menu zadań FTB podczas uruchamiania, aby zapobiec opóźnieniom w grze"
,df69gHGo,897084,Dodaj dodatkowe funkcje do Ex Nihilo
,Xl0THQwg,556745,Moduł rozszerzeń Origins oparty na koncepcji elementów
,OF8zp7bI,817943,Nowe sposoby interakcji z Ignite Forge! Ostrzeżenie o wyjątkowo wysokiej temperaturze!
,1mPcAmuy,456403,Wspieraj Kotlina!
,rq6sHacn,1045173,"Moduł Nightmare Stalker dodaje nowe, przerażające, wrogie stworzenia pojawiające się w jaskiniach/na powierzchni"
,6EM17yue,687827,Przeniesiono wersję 1.16+ Charred Ladder (TConstruct)
,c3lPmYu2,972703,"Dodano różdżki budowy/wymiany/zniszczenia, aby wspierać konfigurowalną szybką budowę"
,fsc3VDsD,1066931,Moduł tkaniny: umożliwia pakietom zasobów pokrycie modeli przedmiotów podręcznych (takich jak teleskop/trójząb)
,eyIj5pHW,1127220,Dodano funkcję barwienia rzeźbionych dyń i latarni z dyni
,YmyITJku,891370,Minimalistyczny mod generujący kolorowe wiązki cząstek nad blokami
,AyJZxVtq,233040,"Ogranicz liczbę istnień ludzkich na świecie i redukuj swoje zdrowie za każdym razem, gdy wskrzeszasz!"
,zp6DtFf2,960082,Zoptymalizuj efekt automatycznego zawijania linii znaków innych niż alfabetyczne
,twjW6Ggd,997888,Półka na książki pełna gatunków drzew
,ZT5K3j93,824852,W pełni funkcjonalny moduł innowacji systemu odrodzenia
,kxsLz8N0,967560,
,Q4F90RHI,1020165,Przycinaj zbroję za pomocą materiałów napędzanych mechanicznie
,GkpgRKV2,838923,Twórz zaczarowane księgi za pomocą run generowanych przez świat
,YRhAaADn,1087003,Usunięto efekty cząsteczkowe stanu środowiska Beacon/Surge Core (wspólne dla serwera/klienta)
,2HP3PTXF,851503,Unikalna konstrukcja ametystowego sprzętu i narzędzi
,luNyjxun,370777,"Szybko umieszczaj szyny i drabiny partiami, takimi jak rusztowanie"
,IIpWIe1o,565173,Gnicie liści ignoruje różnice gatunkowe drzew + szybki rozkład (konfigurowalny)
,lMLWfLiS,1072605,"Maksymalna ilość elementów, które można modyfikować"
,uwCpk80h,1012853,Moduł rozszerzenia kompatybilności dla Apoteozy
,hwRo6mwQ,667884,Lekki moduł do czyszczenia nieaktualnych plików dziennika
,NW6TKDob,1128497,"Dodaj opuszczone wioski, dziwne cmentarze i tajemnicze ołtarze do Schwarzwaldu, aby stworzyć przerażającą atmosferę😶‍🌫️🎃"
,SRrgBVwQ,623634,"Dodano atrybut „Limit satysfakcji”, aby określić maksymalne uczucie sytości gracza"
,UYCC0zlc,970462,Gałąź optymalizacji BetterFoliage: popraw wydajność i efektywność pamięci
,VfYVtIpr,885655,Nowe unikalne stworzenia (takie jak złoczyńcy)!
,r9mtXwV6,538437,Może zmienić kierunek grawitacji gracza
,XhxKIfGG,1106286,Renderowanie 3D gracza noszącego zbroję (kompatybilne z większością modów zbroi)
,kNEVW1RJ,888850,"Moduł przeróbki snu, który naprawia oryginalny mechanizm uśpienia"
,NDrgrF35,1017476,Odtwórz oryginalną pogodę za pomocą dynamicznego systemu pogodowego
,phlwtAez,863328,Naprawiono problem kompatybilności pomiędzy Myronem a zasilaniem mechanicznym (z rozwiązania Automobility)
,Pv9L4UI0,1105440,"Wygodny mod, który automatycznie usuwa irytację po pokonaniu przywoływacza"
,Hg8i4nL4,365781,Uprawy rolnicze dla pionierów przemysłu
,DNzJ3VYv,547397,Nowe funkcje rozszerzające właściwości geologiczne świata
,FrK3kvOZ,536277,Dołącz do przegranych w głosowaniu na stworzenia w 2021 r.: rażącego potwora i miedzianego golema!
,DKzFWXbg,344973,Zmodyfikuj mechanizm naprawy doświadczenia: automatycznie naprawiaj przedmioty w plecaku
,bpmQ8lwy,1014685,Dodano przepisy rzemieślnicze na epickie bitwy i cudowną broń
,4im8hCxA,840202,Sadzonki dynamicznie generują różne drzewa w oparciu o rosnący biom (w oparciu o dane)
,X1ze5xoo,1058760,Ulepszona ekspansja niebiańska: Ulepszony Krwawy Księżyc
,evbwy51Z,1078562,Cały ul drzewny
,ZUDRV4lN,602409,Bardziej ostra i realistyczna reakcja syntezy jądrowej
,gRn1FzwR,569765,Reguły generowania stworzeń ograniczających po stronie serwera
,Jdbbtt0i,889722,Dekoracyjny funkcjonalny moduł walutowy w stylu mechanicznego zasilania
,czRQtf69,902325,Firefly spełnia obietnicę Mojanga
,7p4kLY6r,986040,Dodaj broń palną do standardowych tabel łupów (przyszłe wsparcie dla modów)
,GO9EQa8a,459715,Odtwórz dźwięk po otrzymaniu wiadomości na czacie
,vDmrhxto,698105,"Spraw, aby Minecraft generował więcej diamentów!"
,AX6CbpbO,525254,Przenieś interfejs API terenu TerraformerMC do Forge
,9UjcQ49t,1126546,Wsparcie integracji KubeJS dla Faktycznych Dodatków
,RRO8GVJu,943255,"Rozszerzenie zaklęć TFC, nowe efekty zaklęć i wiele więcej!"
,kRv0Emog,836956,Ten mod dodaje do gry oswajalne skunksy.
,hvSJRj1T,970038,"Podwójny skok CoffeeG! Dodaj do Minecrafta mechanizmy podwójnego skoku, skoku po ścianie, skoku i odbijania się od ściany"
,FXLk9vEH,364139,"Komu potrzebne są drzwi, skoro masz magiczną klamkę?"
,9Vo2deFq,939092,Mody kompatybilne z Vampire i Farmer's Lay z czosnkowym posmakiem.
,Rw1Ylmn4,1066037,"Mini-gra wędkarska inspirowana Stardew Valley sprawia, że ​​łowienie ryb staje się jeszcze przyjemniejsze!"
,8HPpikLo,893535,Stwórz zbroję dla swojego wilka
,ieztyjIS,689461,10 uroczych i strasznych klocków do dekoracji na Halloween
,ESl2C8eL,1106155,"Ten pakiet danych sprawia, że Timeless i Classic Zero są kompatybilne z modem Epic Fight!"
,vEkz5T55,889895,Odznaka siłowni Pokémon Cobblemon
,6hCfRrRD,896219,Proste moduły mebli ogrodowych i dekoracji
,xUFip0zT,858203,Prosty mod umożliwiający niestandardowe opisy przedmiotów
,Fj2aBSIA,980284,Moduł QOL optymalizujący oryginalny mechanizm układania
,y6DuFGwJ,936169,Najnowsza wersja (1.21.4) modułu Hypixel Skyblock
,TrPmg4ei,1102823,Dodaj budynki o tematyce industrialnej/steampunkowej do swojego świata dzięki zabawnej technologii Redstone! 🏭 qraftyfikowane idealne przedłużenie
,Ik4HlYeI,1079521,"Dodano kruszenie rudy w oryginalnym stylu, bez dodatkowych fantazyjnych treści"
,QEF20av3,918052,Wykuj port FabricSkybox
,Gv3VVf1s,664298,Zwiększ pierwotny limit stosu z 16 przedmiotów do 64
,me7O0Sy3,665004,Obsługuje wykorzystanie energii kuźni (FE) do automatycznej syntezy receptur stołu kuźniczego
,3oLf6Wyp,242269,Dodano uprawy do zbierania pereł Endu
,5f5efVBi,565042,Najlepszy mod FNAF ze wszystkimi klasycznymi postaciami i nie tylko!
,UIZkbR3j,953254,Remont koni: zróżnicowane dostosowania i mechanizmy szkoleniowe
,I45rjF2F,881314,"Zastanów się dwa razy, zanim wyrzucisz coś! Dodano potwierdzenie odrzucenia, aby zapobiec nieprawidłowemu działaniu"
,ea7aacaC,259230,"Zwróć nowoczesną strukturę wioski i projekt mieszkańców oraz wygeneruj nazwy obiektów i budynków, takie jak nazwy wsi/wieśniaków"
,ZERrEy8d,347986,"🍲 [Mod PvP] Zupa przywraca zdrowie. Dodano przepisy na mleko czekoladowe, zupę kaktusową i nie tylko"
,vNrAMqZV,393392,Ten mod dodaje tylko jeden przedmiot: manekin ze słomy
,KN33kvHF,911382,System ekonomiczny serwera: cotygodniowe zadania i prawdziwa waluta!
,EXl6MHEF,401514,Odtwórz efekt dźwiękowy piszczącej zabawki podczas uderzania owcy
,hAjvvnUD,828002,Dodaj kieszenie do przechowywania przedmiotów do skórzanych spodni
,cGZKGnx7,1081583,Cobblemon i moduł mechanicznego połączenia zasilania: Dodano palnik lawowy
,SWS2Fl4W,324674,🔪 Dostosuj tolerancję obrażeń i wydajność graczy i innych bytów za pomocą modyfikatorów
,Umsczw3y,1014057,Dodano modyfikację małej biblioteki kompatybilną z przepisami dla Mythic Upgrades
,Udjno5eL,394834,Naprawiono błąd powodujący nienormalną prędkość statków na lodzie
,S4osNSrW,1097549,Różne poprawki dla moda Dragoon Legacy
,SyKS54UY,1009940,Bezpośrednie połączenie pomiędzy ProjectE EMC i Applied Energy 2
,Miwb8ahh,1102155,"RealityMod zajmuje się ulepszaniem biomów, stworzeń i mechaniki. Obecnie przechodzi poważną aktualizację, obejmującą nowe materiały, modele i bardziej realistyczną rozgrywkę."
,yxfPh2QX,1073366,Odkryj nowe ryby i uzupełnij swoją ilustrowaną kolekcję!
,oFXrCkDI,247007,"Wykuwaj system umiejętności, który może być współdzielony przez wiele modułów"
,qjnayfYX,908613,Używanie PackagedAuto do realizacji automatycznej syntezy tajemniczych czasów
,4dRu1OUz,650242,Narzędzie do tworzenia/aktualizacji pakietów integracyjnych obsługujące zdalną konfigurację
,PB3Z9NvP,823139,Mod beta zawierający ponad 750 bloków dekoracyjnych
,LG8SignH,398351,Moduł biblioteczny umożliwiający implementację receptur
,QDihBtsN,807709,"Konfigurowalny model do naśladowania, zgodny z protokołem OSC/VMC"
,PvOWwwRg,434965,"48 nowych zaklęć, które wzbogacą Twój arsenał wyposażenia"
,QlOwIMC6,924442,"Poznaj przyszłe aktualizacje z wyprzedzeniem: bloki/przedmioty/stworzenia, aktualizowane w czasie rzeczywistym za pomocą Minecraft Live!"
,tAvlhiZW,787646,"Moduł Fabric: używany głównie do edycji NBT elementów trybu kreatywnego, ale ma także funkcje praktyczne"
,Mcs3cqJ1,898118,"Skrzypce, gitara, klawisze i inne instrumenty muzyczne wzbogacają Twoje wrażenia z gry Minecraft!"
,nlWoESo2,596990,(Subiektywny) Moduł poprawiający efekty fajerwerków
