name,modrinth,curseforge,description
,eevCqCjJ,878052,Версія 1.12.2 є кращим продовженням нижньої версії ROTN.
,a8f9c4zf,275137,"Додайте перехідні скрині з меншою місткістю, ніж звичайні скрині"
,IsKsViE2,490812,"Колекція унікальних артефактів, блоків, зачарувань тощо"
,C7cTlgwS,899883,"Надає моделі й анімацію Bedrock Edition із компактним і простим у використанні шаром API, що підтримує гаряче перемикання"
,94iqI5Ec,985069,"Використовуйте вулиці в оригінальному стилі, дорожні знаки та інші декоративні блоки, щоб перетворити світ на гігантське місто"
,B5CKa9gc,1093364,Додайте індикатор прогресу завантаження до Fabric
,RrP37u3s,349248,"Модуль, що поєднує в собі елементи із серії «Legend of Zelda» (Окарина часу, Маска Майори, Сутінкова принцеса, Подих дикої природи тощо)"
,HpqdcQFH,300550,"Охороняйте сервер модулів: система захисту від шахрайства може блокувати плагіни, такі як мінеральна перспектива та піксельний радар"
,4eW1c7Gj,992290,Вбивай монстрів як відьмак! Пакет розширення Spell Engine
,hfWg64uL,903814,Запишіть кількість послідовних атак на істоту без отримання шкоди
,bI8Nt3uA,976014,"Cobblenav (Cobblemon Elf Navigator) додає навігатор, схожий на самоцвіт, який може переглядати точки появи істот і зберігати статистику битв."
,HGiHBdje,1024105,Заспокойте свого вовка погладжуванням
,QM2wt9X3,348756,📑📕 Дозволяє об'єднати 9 аркушів паперу в книгу
,96CmL2cS,932934,"Пакет розширення різних предметів, розроблений для CustomNPC+"
,4lShBFYg,530472,Додано ківі в гру!
,GhemPlCv,451602,Змусити пісок плавитися швидше в доменних печах
,GdhF8pws,757062,"Додайте блок, який рендерить небо"
,efSTEGLV,499803,Система MIDI для ансамблю з декількома інструментами - підтримує спільне виконання кількома особами та відтворення MIDI-файлів!
,WcHRLVFE,1055171,Забезпечує підтримку зворотної сумісності для пакетів
,ZvTvyprn,997611,Додано нових злих істот і предметів
,vtYpD93u,615185,"API, який забезпечує гнучкі функції завантаження/збереження конфігурації та створює оригінальний стиль інтерфейсу конфігурації"
,ybgcuKbF,630396,Додано прості модулі для зачарувань і проклять
,w8sn0SCz,969571,"Модуль швидкого доступу для нічного бачення: клавіша G увімкнена/клавіша H вимкнена, підтримує команди /gammaon і /gammaoff"
,QENxoXyf,1066390,Покращення сумісності між загальними модулями пакетів інтеграції
,5cus6iho,1051527,Покращене розширення Celestial Mod: додано Hunter's Moon
,XGvP5TBn,885625,Модуль планованої руди: забезпечує широкий вміст автоматизованого видобутку
,dkODkt6y,923129,Витягніть стрілу зі свого тіла
,LrLZEnPl,391972,"📛 Додано рецепти синтезу тегів імен та інструкції, і названі сутності скинуть теги імен, коли вони помруть."
,kABk08Bg,998556,Втомилися вмирати чи ховатися вночі? Цей мод дозволяє вам досліджувати світ без обмежень!
,fqddFpyu,431995,Подолання верхньої межі зменшення шкоди броні модуля
,BotkzaBk,910379,Інтеграція KubeJS для EnderIO
,Kk4xvy7w,910125,До механічної потужності додано гайковий ключ і всі звукові ефекти машини
,T9YynQNW,688399,Алмазна лопата у вторинній руці отримує можливість зависати (подібно до реактивного ранця)
,CmDgNtOI,528135,"Додайте стан, який можна воскресити між життям і смертю (натхненний механізмом воскресіння багатьох типів ігор)"
,Jc0FvX5i,632466,Швидкість глибокого копання каміння змінено на звичайну швидкість каменю
,LmT6oZrX,1070455,"Розплавлений метал, металева їжа, полум’яне золото, пов’язаний вміст і зручні рецепти тощо."
,iXT7GFmP,824498,Додано чорнильний реактивний ранець Spectrum
,EutyxFnb,460652,"Я чув, що ви вважаєте MC недостатньо складним? Комплексне покращення ворожих істот"
,WIs8E6hv,1059409,Розширення кінцевого корабля незалежно від ванільної структури
,k68glP2e,639211,Надає зручне рішення для безперебійної інсталяції пакетів модулів і оновлень одним клацанням миші
,t14AfrFX,284538,Call of War: Minecraft 1.12.2 повністю трансформовано в гру про Другу світову війну
,ofS5nIjw,641196,Безпрецедентно зручний досвід керування предметами
,OtSTiI0D,990498,До Спектруму додано більше барвистих декоративних блоків
,GAPioy3y,979597,"Створіть панель здоров’я для боса або сутності: проста операція, ефективність і багато функцій"
,8O0Adq7w,1080043,"Модуль бібліотеки підтримки: спрощення операцій конфігурації за допомогою автоматизованого інтерфейсу користувача, макета інтерфейсу сітки, спрощеного керування мережею та інших функцій"
,nWC3kyL3,1108604,"Чи готові ви зустрітися з усіма звірами давнього минулого Minecraft? Подібно до нюхачів, вони є доісторичними істотами, кожна з яких приносить дивовижні нові властивості!"
,LUwpuw0l,482566,Цей модуль додає просту кнопку для перемикання між альтернативними планами синтезу тієї самої формули одним клацанням миші.
,A4pJeHgM,999835,"Виправлено помилку, через яку клеймо коня відображалося над кінською бронею під час використання Iris або Oculus"
,91UlXH1I,576766,Додано бочки для всіх порід дерева
,tLuRLqpa,1113876,"Покращуйте роботу системи досягнень за допомогою нового інтерфейсу користувача, який повністю використовує простір екрана (особливо при високому масштабуванні GUI). Цей модуль успадковує модуль AdvancementInfo, який gbl припинив роботу (технічне обслуговування завершиться в червні 2024 року)"
,TzC3nDsQ,1066090,"«LUMINOUS: Monsters» додає 14 варіантів зомбі та скелетів до оригінальної гри, кожна з яких має свої особливості середовища. Більше варіантів можна знайти в модах LUMINOUS і LUMINOUS: Nether з тієї ж серії"
,GTKVKl2m,989016,Модифікація гармати MrCrayfish на основі Epic Fight
,AUhQzf7w,1013333,"Додано новий метод раптової атаки, що падає з неба"
,gSeQTNSE,921066,"Новий інтерфейс користувача, функції та система досягнень, всебічно покращений механізм маяків"
,aVja52oo,593568,Вибірково блокуйте ефекти частинок за допомогою інтуїтивно зрозумілого графічного інтерфейсу для більш освіжаючого ігрового досвіду
,aclfPzta,1001031,"«BURNT Basic Edition» зберігає лише механізм запалювання та розповсюдження полум’я модуля «Burnt» — без істот, без біомів і без фонової історії, що робить його більш придатним для використання на сервері."
,xacOfq1u,1078119,Додано нову будівлю чарівної вежі та чарівного міні-боса
,8YDc3LXD,1074735,"Наймайте солдатів-людей, щоб приєднатися до бою в якості охоронців, які можуть виконувати такі команди, як захист і гарнізон! З модулем Другої світової війни «Заклик до бою» ви можете озброїти своїх охоронців більш ніж 300 видами вогнепальної зброї та зброї!"
,ajdfGxGU,507228,Візуалізація бар'єрів та інші функції допомоги у створенні карт
,6tlt7WLY,1097243,"До екології пустелі додано пальми, баобаби, істот і нові руди"
,6GLBDGFm,316055,"Богові не потрібен більший куб, ніж цей - він сам по собі є найвищою істотою"
,HfZKWsjM,852036,Оптимізуйте корисність командних підказок Minecraft
,3CJUqRgj,1002384,"Спроба ввести в MC елементи Slenderman/""Slenderman: Eight Pages""."
,zylBdVA1,824692,"Отримайте початковий пакет постачання, коли ви входите в систему вперше"
,SI5mk2b6,353426,Додано скляні сходи та скляну півцеглини
,SMLKjRsR,1030082,"Бібліотека основних функцій, необхідна для модуля реальної фізики xBigEllx"
,RtCF483L,410298,"Модуль Fabric, повний ремейк раннього шляху розробки гри"
,khexi0GO,484628,Дозволяє синтетичну основу та нові будівельні матеріали
,gL8ijqNQ,1061812,Модуль розширення Ars Nouveau для покращення контролю заклинань
,77VVvOOe,1009078,Перероблений механізм фарбування + нові різновиди фарб
,ZLu8WiYO,990998,Ви коли-небудь грали в Cobblemon? Ви коли-небудь мріяли досліджувати світ на ельфі? Тепер цей модуль FORGE/FABRIC(1.5+) реалізує цю мрію!
,4KbAoMmI,255038,Модуль креативного оформлення - NICE (чудова інновація та покращення творчості)
,3h8ny5bp,964586,"Реалізуйте механізм жителя печери таким чином, щоб він був сумісний з оригінальною версією"
,Vklwtkf7,1091683,Модуль відображення мінімалістичного контуру блоку
,Qc3Wx1Hk,984667,Додайте нові предмети в існуючі таблиці здобичі
,bfnySOmg,899173,"Модуль створення світу, зосереджений на особливостях Східної Азії"
,OvPZ16yX,967617,Динамічно реєструйте користувацькі сутності з повним контролем AI/анімації/генерування через KubeJS
,opsrwaeY,1007751,Простий модуль упаковки товарів
,NnMIY8We,711583,Додані спеціальні блоки для будівництва доріг
,UoomXK5h,535033,Система зброї Gunblade
,T9R7YTnA,848698,Записувати кількість «технічних проблем» гравців (статистика тригерів Totem of the Undying)
,hi5FQaJy,945686,"Дракон із новою назвою з ексклюзивною бронею, бойовим та іншим вмістом"
,6fRQa2pB,498747,Загальний модуль Fabric/Forge додає різні архітектурні декоративні двері та люки
,gRy0el9F,1024522,Додавання реальних ефектів польових навичок до Cobblemon
,cYAo8OnA,1053237,Модуль розширення «Enhanced Celestials»: додано Peace Moon — коли вам потрібна тиха ніч
,j0MYRfsz,885944,
,l0tpiNe7,593740,Дощові дні прискорюють ріст рослин
,7MUJfTPy,962260,Додано нові механізми плавлення руди та побудови обладнання
,xDTL1KBC,277681,"Папуга, починай свій танок!"
,jSQXzmcf,396847,Причина швидкого загнивання листя
,5d9RCFkV,1101713,"48 унікальних видів зброї + 6 ящиків зі зброєю, з торгівлею жителів села та іншими функціями гри"
,N7EhGwdz,818512,Налаштуйте слоган інтерфейсу запуску
,PJbBnV4i,420735,«Поліпшення природного відновлення» дозволяє вам точно контролювати механізм відновлення крові в грі та вільно регулювати складність!
,D157Rgyf,1019452,Багатофункціональний API конфігурації надає розробникам і користувачам високоінтегровані та прості рішення для роботи
,azcIErTn,971062,Спрощений мод для виплавки руди: переплавляйте блоки руди на металеві блоки
,Dq3STxps,935929,Розширення модуля «Create Railway Navigator»: запит маршрутів залізничних станцій світу в реальному часі
,iFRF5kc2,1075627,"Ексклюзивні зачарування, розроблені для модифікації пістолета Tacz"
,CDo9Niyy,969867,Зберігайте лише основні елементи
,vevAjqG0,994872,⚙️ Модуль оптимізації клієнта Fabric
,CtGHLWNg,419176,Ще одна бібліотека розробки модулів
,C0QN7J2Y,896842,"Імпланти, зброя та інше науково-фантастичне обладнання"
,l5sYIoLG,905743,Простий і функціональний реактивний ранець ранніх ігор - без ієрархії та енергії
,24BlI6Ao,776293,Надайте AE2 відчуття ретро
,TBVbrjYL,898993,Покінчити з поновлюваними діамантами
,tUvQMFwZ,807370,Дозволяє нескінченним зачаруванням співіснувати з досвідом майстрування
,DMK2eYu7,551215,✉️ Підтримує персоналізоване вітальне повідомлення для входу для URL-адреси (застосовно до сервера)
,ZZLWU8jS,382836,"Тепер можна об’єднати три зілля, щоб заощадити місце в рюкзаку"
,Vo4uFiz0,576864,Автоматична посадка всіх саджанців (підтримує 2×2 великих дерева)
,quxmRK48,661180,Повністю дерев'яний контейнер для компосту
,FOIvwGKz,874633,"Дозволяє вимкнути певні звукові ефекти, які вам не подобаються. Хороші новини для гравців з гіперакузисом!"
,rmFH8I1v,1096101,Неофіційний порт NeoForge модуля Krypton. Мод для оптимізації мережевого зв'язку в Minecraft.
,EAwLFDkw,1107100,"Моди, що забезпечують підтримку режиму епічної битви"
,Nf2vFbov,892132,Отримайте необмежений режим нічного бачення
,LXDmuHJP,504744,"Цей модуль на стороні клієнта повністю налаштовує колір вогню (відповідно до біома чи навіть блоку, у якому він розташований), надає повзунок висоти вогню, щоб зменшити перебільшене охоплення вогню, і виправляє помилку, через яку у вогні душі відсутні ефекти синього світла!"
,ydTNvAMp,666011,"Просто налаштуйте, щоб видалити рецепти крафта"
,qM8lYVgI,1057105,"Додайте до сумки для зберігання декоративні шпильки, щоб отримати більш красиву систему організації у версії 1.21.2!"
,1LtXIG7a,650658,Патч для вирішення проблем із сезонним часом у модулі Quiet Seasons
,hZeurLF3,871571,Відновити класичний значок заголовка до версії 1.20
,q2fB1j2F,922332,Блоки продажу товарів оновлюються випадковим чином щодня
,QDEEjSdl,375697,Нескінченна валюта: валютний модуль на основі системи доларів США▶ Як отримати валюту?
,s7LpoJev,824553,Досліджуйте абсолютно нові споруди на дні океану (абсолютно без небезпеки)
,pLsa93bN,1058412,Вся дерев'яна колекція подіумів
,eG6RWXbz,1091364,Це веселий ремейк модифікації «Людина в тіні».
,umOrC1ZD,1095870,"Додано більше біомів і вмісту, сумісного з Farmer's Lay (ванільний стиль)"
,kodT9HQf,1076844,"Оновлена версія оригінального клікового модуля, який може проникати через рекламні щити та рамки відображення товарів"
,1foMRN5M,988533,Додано нових торговців та інший вміст у джунглях
,cidr24jQ,966366,Опора для ліхтарика Minecraft
,l7wpyDS7,1083763,Зробіть телескопи справді практичними завдяки настроюваним лінзам і функціональним модулям
,DbriYWc8,884119,Розширена версія Sniffing Flowers: більше різновидів і практичних функцій
,tCwzXT0s,554855,Надішліть координати на панель чату одним клацанням миші
,WOLcDMnd,634118,Сутності/об’єкти/карти/спецефекти... повністю інтегровані!
,eaEY6D9a,445660,🎲 Довільно додайте (модуль) ефекти зілля до всіх ворожих істот у світі
,CT7wmZEM,634780,Кінцева трансформація: нова генерація рельєфу та система блоків
,IZciqufR,1072209,"Загальна оптимізація серії машин (наприклад, збільшення верхньої межі оновлених компонентів)"
,mk0Htq87,880879,Бібліотека рун: багатофункціональний інструмент/бібліотека підтримки нових атрибутів/нових ефектів для розробників
,N9QToVpw,978125,Розширення механічної потужності: додано понад 20 (достатньо збалансованих) автоматизованих рецептів
,6YfOmC9t,973620,Імерсивна біологічна система збирання
,jZJ9eGkD,843833,Швидко перейменуйте елементи пакету ресурсів CIT/CMD у ковадлі та спілкуйтесь!
,3bSjQuE3,817257,Ваш персональний сейф*
,Ub1JbeSt,987222,"Створіть легкі, добре збалансовані пакети порталу"
,KstN3eSL,969602,Низка оптимізацій якості життя від Nolij
,7275b0eO,358607,Видаліть заголовок вікна та логотип модуля з головного інтерфейсу
,6pcjc08X,410164,💥 Видобуток вугілля вважається небезпечною роботою – і тепер це так!
,mOsKcnBr,827569,"Модуль, який піднімає верхню межу 6 шаблонів прапорців"
,Qekm44BX,676418,"Щоб покращити дослідницький досвід, були додані нові типи істот: специфічні для групи монстри/нові виклики тощо!"
,hXkAAXvL,909902,"зробити так, щоб квітка факела сяяла"
,TUMzbL4z,944664,Купа випадково згенерованих страшних хлопців
,2lfPteTN,594072,Fabric Mod Item Transfer Cooling Бібліотека координації
,tBjxZ7JW,849346,Включає: цикл панелі швидкого доступу/відображення довговічності/автоматичне поповнення/перемикання інструментів/організація контейнера/масштабування/паперова лялька/коригування гами/відображення предметів корабля/панель кольору броні/клавіша вкладки пошук поблизу контейнера/попередній перегляд карти та коробки шулкера/пошук контейнера/розширене повідомлення сумки для зберігання/інформаційна лінія HUD тощо. 20+ функцій
,56QtOIBy,1040563,"Видобувайте біологічні гени, щоб отримати їхні здібності!"
,ZH8zzVb6,463445,"Формула розрахунку досвіду навичок зіркової магії, яку можна редагувати"
,8Dbnvm77,1053229,Оновлення фортеці Пустоти: гарантоване створення спавнів монстрів/прикраса коридорів фортеці/нові точки появи монстрів Blaze всередині та зовні
,LE6m9dPh,395502,Капітальний ремонт системи вирощування та вживання яблук
,2MgfuPip,899941,Додано клавішу швидкого доступу для відображення тегів NBT елементів для полегшення системи класифікації тегів і налагодження
,F2F7kDiU,263498,"Мод, який змушує пляшки з водою відчувати спрагу як я"
,USbagZJw,826696,До компостного відра додано систему здібностей Forge!
,ZS3lIxKu,1003675,Набір допомоги для розробки пакетів
,9gNVPfzw,359836,"Спеціальна маска, видима на сервері"
,tH1zAs3C,1068275,📖🔷 Дозволяє назавжди зберігати лазурит на столі чарів і підтримує спільний доступ до гравців
,mPg0PTH3,917700,API розробки модуля Fabric/Forge
,sUO8GjWY,999344,Сутність втікає з ігрової консолі жахів
,VFKE55Wa,1108728,Складна система підземелля та океану!
,be9yNxNu,558850,Розширення сумісності: інтеграція популярного модного вмісту для більшої кількості біомів
,rl1xUJYc,846682,"Бойовий модуль, спрямований на розширення системи зброї ближнього бою"
,eqrvp4NK,1061749,Дозволяє застосовувати ванільні чари до блоків з механічним приводом
,BBi9csxn,832021,Додана функція збору предметів для запобігання неправильній роботі!
,DDG1n5dq,311785,Новий спосіб захисту від монстрів
,SPvYoM1y,991141,Додано ланцюговий видобуток до модифікації крафта Terraria
,mT4tJQIo,450589,🎲 Довільно призначте кольори шкаралупи новонародженим шулкерам відповідно до таблиці конфігурації
,oxcT9Jpo,928129,Cobblemon: додає класичного вигаданого покемона до популярного моду Cobblemon
,O6Sh7btX,881030,"👾 Дозвольте всім істотам, які носяться, підбирати наземні предмети"
,RS9D8OA1,965579,До Cobblemon додано ягідну їжу та місцеві страви
,ZggqxIPF,1001111,Мод на випічку на бананову тему
,BiUF1Wq3,374371,"Оновіть оригінальний досвід - додайте збалансоване зачарування «кроками», що дозволить вам піднятися на всю висоту блоку"
,TwL8m46w,292899,"Наведіть курсор на коробку, щоб побачити її вміст"
,kkUpsaQo,1066933,"Веселий модуль, який додає в Майнкрафт елементи жахів і додає небезпечних істот. Він працює гладко, створює страшну атмосферу в усіх аспектах і може на 100% налякати вас."
,zf33MPFz,863021,"Додайте стрункі колоди, які можна комбінувати з килимами та листям для прикраси"
,urgxAMDF,998467,Шрек Мод
,XHWdUtij,978971,До мого улюбленого набору модів додано кілька нових блоків і рецептів крафта
,RTR0Bmta,558746,"Модуль розширення печери: додає декоративні блоки, типи скель, рослини та структури для збагачення підземного світу"
,NKPOiJ04,1017526,Ефекти частинок зворотного зв'язку (переважно кров і уламки)
,O2DV3Jdh,248147,Перенесення вмісту Terraria в Minecraft
,QMWG8bVO,959237,Простий модуль HUD: використовуйте тонкі смужки для відображення статусу гравця та здоров’я істоти
,EyYeXJN7,451546,Кора+: додає кору до всіх ванільних дерев
,J6Yqq5qk,286170,Додано нові типи стрілок
,JGAiUYbt,861094,"Мод, який віддає данину грі ""ULTRAKILL"", відновлюючи її зброю, ворогів, парирування та іншу механіку"
,ggmtYNuc,884075,Тканинний модуль: додана система температури тіла
,w8lPzg4N,874154,Втомилися від пошкоджень ковадла? Цей мод дозволяє ковадлу ніколи не ламатися
,x0x3CvHf,875944,"Коли гравець помирає, створюється скриня смерті, що містить усі предмети."
,MFgnFY8Z,886102,"Додано різноманітні моделі їжі, які можна розміщувати/їсти/прикрашати, підтримувати Fabric/Forge, і всю їжу можна синтезувати з оригінальних матеріалів"
,xffy1tLZ,396812,"Модуль Minecraft, який фокусується на прогресі гри"
,PeW5XkPJ,326155,Розширення палива для виплавки душі Тінкера та форми
,1AJ9nsvw,686733,2022 голосування істот не вдалося. Модуль збору істот (раніше відомий як «За що ви голосуєте? 2022»)
,6vhHOIKw,861241,Додайте значки та кольорові назви зачарувань до зачарованих книг/предметів
,oXzIQwRj,1129397,"Заборонити звичайним модулям підключатися до Інтернету (без впливу на функціональність), щоб уникнути повільного завантаження або збоїв, спричинених проблемами мережі"
,dOrw4veV,948942,Багатофункціональна система магазину: Створіть економічну систему для модпакетів/серверів
,HMcaBYVS,382881,Випадково проклинати чарівні предмети в рюкзаку гравця щовечора (ймовірність налаштовується)
,6i3MfNWc,1009455,Більше рецептів автоматизації: допоміжний модуль створення та чарівне розширення галузі
,4das1Fjq,1129194,Записуйте/відтворюйте кадри гри та створюйте відеоматеріали якості відео
,2M11Juic,1063228,Керуйте різними параметрами ProjectE через KubeJS
,68AG9cQg,1014980,Створіть модуль полегшеного розширення для зберігання: ящик для зберігання та рюкзак
,g4AhyGgi,1058391,Колекція всіх дерев'яних бочок для зберігання
,wySVd6d8,495546,Модуль переміщення/прокручування спливаючої підказки для платформи Fabric
,ya9bzjor,255053,Унікальна функція: вирівнювання шарів корінних порід
,OFcs2Iww,1057223,Збільште ліміт відображення списку гравців з 80 до 200 гравців
,QjIkrQ2K,1084695,"Духовний спадкоємець AttributeFix, який виправляє довільні обмеження атрибутів, встановлені ванільним Minecraft."
,PAWGtKk5,1121149,Додано жахливого вбивцю Джейсона Вурхіза з новими структурами/біомами/типами деревини
,yaRitiLw,825621,Дуплексна радіосистема (з багаторівневими оновленнями)
,Aj1EfTaU,641704,Внутрішній музичний плеєр: керуйте саундтреками Minecraft
,PWcQ3kcp,1023882,Інструменти творчого режиму: перегляд і керування значеннями експозиції
,Icsbi6jU,881485,Селяни будуть слідувати за смарагдовими блоками
,sadaZczX,954269,"Легкий модуль, який оптимізує механізм біологічної ненависті"
,DzD7S3mv,1102243,Відчуйте всесвіт Аватара в Minecraft
,JQmYQYXE,903515,"Додано нових істот, які імітують ігрові сутності (недосконалі/напівідеальні/ідеальні форми)"
,MTt789wo,1086209,"Зробіть так, щоб нова версія Minecraft підтримувала пакет текстур CIT зачарованої книги"
,AnkneLIt,989311,Geckolib неофіційна версія 1.7.10
,jrCZkioG,510237,Пакет розширення Origins Mod
,pr7UDXB2,528389,"Кольорові палички, що світяться: можна підсвічувати під водою протягом обмеженого часу, підходить для дослідницької/рольової гри"
,jcD5fwN4,1055628,Розширене розширення Celestials: Ender Moon
,byt3V6kh,1031197,Розширення модуля Techguns: додаткові формули/елементи/структури синтезу (потрібна передумова)
,XLsvc8Ld,980834,Розширення KubeJS: налаштування системи заклинань і книги заклинань Iron
,uiAP959w,1018606,Додано різноманітність членистоногих
,K8L7LGXw,964919,"Розширення One Probe, сумісне з кількома модулями"
,255CJRBN,1107715,Примусово заблокувати перспективу від третьої особи
,dQ8Qr4tT,945467,"Натисніть клавішу C, щоб йти на половинній швидкості (з класною анімацією)"
,wtPBohYj,1057403,Солодкий світ: Мод на десерт в оригінальному стилі
,AOEDs9Al,933200,Бібліотека інтерфейсу користувача для розробки модів Minecraft
,uJXTNuf0,1072398,Система кемпінгу на відкритому повітрі: доступні намети/грилі/спальні мішки
,SlhyZVWA,1120015,"Селяни випадково кидають торгові предмети, коли помирають."
,qNJf7OMD,500434,"🦙 Додано новий мішок із здобиччю, що містить потужні реліквії"
,PwZn5epo,611991,Розширення Psi: спрощене програмування заклинань
,RCjGlCDj,557180,«Мінімалістична» альтернатива Mod Menu (зі значно обмеженою функціональністю)
,5kqZD0Rt,252291,Нове міні-вугілля/вугілля: кожен блок може виплавити лише 1 предмет
,Oprx59lK,511569,Декоративні ліани та кущі квітів
,CLgavC7x,1083947,Повністю дерев'яний програвач і коробка для нотаток
,sdLmE3U0,912359,5 вогнепальної зброї оригінального стилю
,yd8mxLwc,1039379,Розширення Origins: система нових богів (активні навички) і божественності (пасивні навички).
,zUdRvFYV,1064477,Пакет для інтеграції предметів на тему війни/зомбі-апокаліпсису та таблиці здобичі
,iJHgOq1R,907975,Абсолютно новий автомобіль із всесвіту Маріо!
,k1U6TrZi,1079374,Мод Slender Ghost Horror!
,zW9FWmx1,476409,"Моди, які можуть перетворюватися на інших істот і отримувати їхні здібності."
,cjT45cjC,1107605,Додано сумісність для Friends&Foes і Farmer's Delight. Зберігайте оригінальний стиль.
,zUBn5hHr,556795,Красива дошка для відображення досягнень!
,CN0GrGrw,245681,Просте завантаження блоку оригінального формату
,oa0DLzIW,818753,Слухайте музику синхронно з онлайн-плеєрами!
,qBbql9R8,954013,"Розширення мода Iron's Spells & Spellbooks, що додає більше оснащення зброї (раніше Elementus: Arcane)"
,y6i0Pn9k,883709,Додано власні рецепти крафта для покращень нетериту та шаблонів гербів броні
,yqHsPROA,714177,Глибина океану зросла в 3 рази!
,fNQx3Cvx,248402,"Клієнтський модуль, який відображає попередній перегляд блоку, який збирається розмістити"
,Rq7rRRO4,348215,Розширте свою архітектурну палітру повним асортиментом бамбукових будівельних матеріалів!
,P1JANjyp,827636,"Відтворюйте лише те, що ви хочете бачити"
,xyLflgXl,364009,Додано 31 новий оригінальний трек музичного альбому - Застереження: не в стилі LoFi
,ayRx4yHz,451538,Додано підтримку CraftTweaker для App Energy 2
,JUCZmH05,1075126,"Модуль аксесуарів Cobblemon, який намагається додати конкурс краси в основну серію ігор"
,wcTF0Tg1,452484,"🔥 Механізм міжвимірного відродження: отримайте короткочасний вогнестійкість, воскресаючи біля призначеного багаття, змініть механізм блокування. Розкладіть незасвітлене багаття та встановіть його як точку відродження після його запалювання. Вилучено функцію реєстрації води."
,LqywxrVu,851513,Вилучено кнопку Realms (у непідтримуваних версіях)
,wEGlhxv2,891327,Перетворюйте елементи/блоки на їхні еквіваленти в реальному часі
,u2r2GYRW,1077532,Додайте підтримку KubeJS для Create: Vintage Improvements
,HE8pl71X,541632,"Моди про зомбування тварин, опір прокляттям і поїдання сумнівного гарбузового пирога"
,EgBj3Bnf,1066903,Імерсивний музичний модуль додає до MC величезну кількість нових треків
,dRUU5uKG,1006856,"Таємничі майстрові вдосконалення та вдосконалення автоматизації, застосовні до банок ємністю понад 250 (наприклад, міфрилові, адамантинові глеки тощо)"
,vo7reSUa,503374,Додано нові структури та 4 битви з босами для MC!
,q4kfVkXs,1123287,"Додайте систему сповіщень, схожу на Discord"
,ANpj0aBF,413259,"Нова схема керування спринтом/підкраданням/польотом. Перероблена версія Better Sprinting, яка підтримує Fabric і Forge"
,dRSmcgWG,981628,"RTG Plus додає різноманітні зміни до лісу: різницю в складі/висоті/щільності дерев у поєднанні зі змінним рельєфом RTG, широкими річками та озерами, високими горами та хвилястими рівнинами"
,IjXg2Day,907390,"Виправлено модуль MC-182763, коли риба повністю припиняє плавати"
,2x5poRUo,998736,Істоти генеруються з випадковими атрибутами! та інші суміжні функції
,azBgcZIk,686392,Додано вежу з камінням телепорту (потрібно встановити модуль Waystone)
,mr1LTtgz,914549,Столярна лавка - дерев'яна версія каменеріза!
,kjBcUtOo,1080899,Додано сумісність для Occultism і Farmer's Delight. Зберігайте оригінальний стиль.
,qTtyWxGO,913083,"Приховати тег з іменем гравця, коли він носить шкіряний капелюх"
,UAgbpDCf,1073250,Метал Майстер Мод
,RH07bruJ,342495,☠ Зів'ялі скелети втратять голови
,Ne9jukgU,1094462,Додано сумісність для Iron's Spells 'n Spellbooks і Farmer's Delight. Зберігайте оригінальний стиль.
,ep4qLPDu,1027031,шлях для архітектурного оздоблення
,8K8WPv8S,226139,Розширено сімейство сплавів SimpleOres
,4o2qXTOl,1101933,
,syBx4RDU,809204,"Використовуйте алмазний меч, щоб отримати вовну/теракоту/бетон з овець"
,yjNrwxNh,948847,Додано античні та ранньосередньовічні залізні/бронзові обладунки
,SgkdT9Ob,898232,Відкат механізму селянина до версії до 1.20.1 (включаючи торгівлю та рейдерство)
,5rDQT07E,1069202,"Nifty Ships, сумісні з Biomes O' Plenty: додано дерев’яні варіанти BOP для всіх типів кораблів"
,5mFDTffy,577468,Правильно пофарбована кінська збруя!
,8zYE8DiW,528170,"Модифікація клієнта: переконайтеся, що заголовки екрана завжди відображаються повністю"
,k9O8NrbO,815483,"Налаштуйте час за допомогою багаття, як у The Legend of Zelda!"
,p6prwv2Q,852664,Постійно сухий бісквітний блок. Хочете побудувати підводну базу?
,I3Sx4TFv,520904,"Покращте ШІ риб, щоб зробити його більш чутливим до навколишнього середовища"
,kNRdoqTP,943512,Божественна зброя стародавнього Китаю
,linAXqQP,435386,Покращено розваги дослідження з новими рослинами/їжею/біомами/інструментами
,Pgepow0I,982952,"🃏 Ексклюзив до Дня сміху: кумедні функції, які можна налаштувати"
,t55CE4jG,634242,Розширена підтримка версії 1.12.2
,9enMEvoc,1010066,У світ додано 19 нових механізмів створення
,6i3L6af7,346073,Сумісні колоди з корою!
,jkyLlpJ3,759395,Кнопка-перемикач відображення вікна зіткнення сутностей поруч із F3+B
,wdfIaSqz,1098989,Різноманітність музичних стилів покращує ігровий досвід!
,ROQUKdm5,1011359,Створіть чудову броненосну броню!
,sjbXWxYV,428199,Значно покращити частоту кадрів за допомогою настроюваних обмежень відстані візуалізації (впливає на блокові та звичайні сутності)
,ymw0U8ZU,1052472,Простий інструмент модифікації для додавання спеціальних ефектів до їжі
,2BUK7AU3,663013,Простий блок генерації джерела води. Підходить для Sky Island Survival.
