name,modrinth,curseforge,description
,IR9SLmt3,864851,Macht das Totem kleiner.
,vSkjVF7G,966850,Inoffizielle spanische Übersetzung für den Aether Redux-Mod. Enthält alle Umgangssprachen/Varianten.
,ybSB27ca,983151,"Aktualisiert Skelette mit realistischeren, lebensechteren Animationen."
,9NXbHzs3,983201,Dunkle UI mit einzigartigen Texturen für funktionale Blöcke. Andere Version von Unique Dark.
,XZhhYcY0,1090911,Gibt Skeletten Physik – jetzt mit Fresh Animations!
,sLNjRsFF,1027082,Macht Soul Stone mit Soul Soil und Soul Sand herstellbar.
,5ekfW0sy,1296530,Verbundenes Glas ohne Optifine.
,tRnWk5eY,1089184,Ein Fresh Animations-Add-on für Better Cats!
,6k66yAqN,422744,Überarbeitete Mob-Modelle
,RgVos2bo,1159131,Fullbright SP-Texturenpaket (Sodium mit PolyTone)
,3tXcbjvK,861104,"Paket, mit dem du langweilige Minecraft-Schwerter in majestätische Fantasy-Waffen verwandeln kannst!"
,YoZjigqW,846276,Dark-Mode-GUI für den Pixelmon-Mod.
,lBQSreft,557454,"Verschiedene animierte Texturüberarbeitungen und Ergänzungen, PBR-Unterstützung!"
,AFl4lkap,1102852,"Interpretiert die Texturen von Tom Simple Storage neu, damit sie mehr nach Vanilla aussehen!"
,uSUkeiw6,1050626,Verleiht allen Fackelmodellen einen frischen und schicken neuen Look.
,unF1UIT0,1058061,Macht Vanilla-Rüstung mit ETF + EMF zu 3D.
,eJB0aDIf,1128934,Verleiht all den langweiligen gemoddeten GUIs einen neuen Look.
,abPebRRB,1098749,"Ein Ressourcenpaket, das die Modelle aller einzigartigen Waffen aus dem Simply Swords-Mod verändert und sie episch und 3D macht!"
,Wfi30LiS,963059,Entfernt das Runic Grimoire beim ersten Beitritt aus Simply Swords.
,BBx79tDa,849788,"Macht Rüstung weniger aufdringlich: Trims, 1.20, Limited-Life-ähnlich."
,8vfIIrYM,1040251,Inoffizielle Custom Mandala's GUI – Dark-Mode-Mod-Kompatibilität.
,bYcjtBki,1068335,Ersetzt Spawn-Eier durch Mobs in Kisten.
,mBOrTfBq,1108988,Eine Kombination aus siebzehn verschiedenen Cobblemon-Add-ons mit fast 160 Cobblemon.
,,1027227,
,UlSCqtop,1104926,Inoffizielle spanische Übersetzung für den Accessories-Mod. Enthält alle Umgangssprachen/Varianten.
,4XVKh1GK,284370,Fügt MC 3D-Waffenmodelle hinzu! (Custom Item Textures)
,N7Eq8Y7N,996858,Dorfbewohner & Illager in frischer Neuinterpretation!
,7VDyaMyP,646979,Eine kleine Neuinterpretation des Create-Mods
,8TU6o1es,897427,Bringt Minecrafts klassische Sounds mit Kartixx's Alpha Sound Pack in die neueste Version.
,B4uFCmul,1029868,Ersetzt das Totem durch ein Holzkreuz.
,VsX5R47V,1117593,"Ein kleines 16x-Paket, das Kompatibilität zwischen Ashen 16x und Prominence Original Soundtrack hinzufügt."
,iKIcN9kc,916492,"Ein Paket, das AL's Zombies Revamped mit Fresh Animations von Fresh_LX kompatibel macht!"
,ecvZ19Jw,906620,Ein Ressourcenpaket für das Modpack „Conquest of Hunterra“
,EM3an8Tk,639090,Katzenartige Creeper
,BOgQ3bcY,1004413,Eine neue Interpretation der Texturen von Create New Age.
,uJC1fwNH,892893,Rüstungen in frischer Neuinterpretation!
,etbi6jFn,386377,Kleine Werkzeuge in deinen Händen!
,yhG3oUCc,896714,Ersetzt das Totem of Undying durch eine Uhr.
,FA4ebMMU,1079595,"Dieses Paket ersetzt Kleinbuchstaben durch kleinere Versionen der Großbuchstaben, wie auf manchen Servern gesehen. 🫐"
,bt01VSR0,1056358,Macht Werkzeuge in deinen Händen kleiner.
Animationswelt,50dA9Sha,453763,Lassen Sie Ihr Spiel wie eine Werbevideoanimation aussehen! Erfordert Mod-Entity-Modellfunktionen
Animationswelt (erweitert),,813608,Dieses Texturpaket ist ein Erweiterungspaket und muss für den normalen Gebrauch zusätzlich zu FreshAnimations geladen werden.
XeKr-Quadratmuster,rq4lDGdf,338808,"Weitere quadratische Texturen und Blockstatusanzeige hinzugefügt, OptiFine ist nicht erforderlich!"
XeKr-Redstone-Anzeige,4ueVo9s5,310448,Anzeige des Redstone-Drahtenergieniveaus/Anzeige des Redstone-Blockaktivierungsstatus/Richtungsanzeige des Richtungsblocks/Anzeige des Erlebniswerts des Ballerlebnisses/Anzeige der mit dem Protokoll verbundenen Blätter/Verbesserung der Erntestatusanzeige
