name,modrinth,curseforge,description
,ndCQhhOy,990604,"SCP Foundation-Modul: Füge neue Kreaturen, Gegenstände und Methoden hinzu, um Anomalien einzudämmen und die Hauptwelt zu schützen ..."
,cpqKG67r,1072349,Bauen Sie mit wiederholbaren Bauplänen!
,Wue1YAhx,254297,Bietet mehrere Anweisungen zum Bearbeiten/Reparieren von Minecraft-Welten
,K2uLi5au,1066215,"Verhindert, dass Blöcke randomTick() oder sogar tick() ausführen"
,iiuzmkWd,955781,Keramikmodul: Dekorative Töpfe hinzugefügt und praktische Funktionen optimiert!
,tEJPA4Ty,696251,Forge-to-Fabric-Modul-Transplantationswerkzeugset
,1E2sq1cp,432425,Wählen Sie das Vanilla Tweaks-Ressourcenpaket aus und laden Sie es direkt im Client herunter!
,tjj92ElQ,1031240,"Verhindern Sie, dass Spieler dem Kampf entkommen, indem Sie die Verbindung trennen"
,Ahdn1OE0,973932,Fügen Sie ein Qualitätssystem für Lebensmittel und Nutzpflanzen hinzu
,pUSRRdVF,823331,Eine ausgewogene Lösung für die Remote-Block-Interaktion
,SKW62Pht,646146,Erhöhen Sie einfach die maximale Anzahl an Tonquellen in Minecraft
,x9ISUf1U,1018847,Der alte Fehler beim Rendern von Angelschnüren wurde behoben
,RamVoFpr,870831,Macht Piglins und wilde Piglins immun gegen Feuerschaden
,8MosnjaC,704296,Konfigurierbare Halb-Brick-Synthese zurück zur vollen Brick-Funktionalität
,JeZoobNU,1082929,Neue und verbesserte Version der Versuchshalle
,zkK9lPaS,1058791,Player Animator Mod-Erweiterung: Unterstützung für Humanoiden
,cs7iGVq1,1111586,Höhlenökologie und unterirdische Inhalte im Originalstil hinzugefügt!
,J7gEKVYW,655973,"Buntes, recycelbares, verzaubertes Eidechsenbuch"
,c1YGVwll,620228,Über 50 Alben im Originalstil mit von BBoldt komponierter Musik hinzugefügt
,3kl8Lmm9,682569,"Reicht die Verknüpfungsleiste mit neun Steckplätzen nicht aus? Es ist jetzt möglich, das gesamte Inventar durchzugehen!"
,NatIwDwa,383265,"Erweiterung für industrielle Landwirtschaft, die dem Powah-Mod Nutzpflanzen hinzufügt"
,uQ9ksB8r,1109293,"Erkunden und erhalten Sie Relikte, um Verzauberungen auf voller Ebene direkt freizuschalten! [Neues Modell]"
,2QAWovn6,1071800,Eine aquatische Lebensmittelerweiterung im Vanille-Stil
,vFiP6C1Y,469301,Necke die Dorfbewohner und bringe zwei neue Kreaturen hervor
,OD5SwQqx,1123007,Ein TNT-Explosions-Countdown wird oben auf dem Bildschirm angezeigt und muss für den Kunden nicht sichtbar sein
,bUHfVbsa,1087663,Revolutionäre Bestandsverwaltung: Komplettlösung für automatische Organisation/Ergänzung/Konfigurationsdateien/Slot-Sperre
,jdwaIe52,227706,Erzielen Sie eine horizontale Anordnung der Glasscheiben!
,i5C6oOoT,1085892,Machen Sie den TaCZ Gunfight-Mod mit dem Leawind-Third-Person-Mod kompatibel
,GiTSor9Z,666268,"Es wurde ein neues Tool hinzugefügt, mit dem andere Spieler entführt werden können"
,hd0gHVlC,873945,Keine Lust mehr auf passives Heizen? Jetzt austauschbarer Mechanismus
,zn26DYtG,904177,"Zeigen Sie Webseitenbilder als Originalgemälde auf Werbetafeln an, mit automatischer Pixelierung und Skalierung!"
,RO4YExn6,856642,Einfache Holzkiste im originellen Stil
,HZQHsZtD,973457,Verbessere den Fernkampf mit erhöhter Projektilgeschwindigkeit! Der „Stärke“-Trankeffekt des Bogenschützen
,6mSUxFoC,945846,Stellen Sie verschiedene Brotsorten her und erzielen Sie langanhaltende Statuseffekte
,sv9FlLct,810660,Einstellbare Sichtbarkeit des Artikelpräsentationsrahmens
,nUsNRn4i,856764,Schnupftabak sind neue Kreaturen im verschneiten Biom!
,oJkZIwJu,973078,Spiele als Seelenmagier oder Blitzzauberer!
,poGrqY8n,457043,Fügen Sie einen Schwamm aus hochfestem Material hinzu
,pVZL69w3,656420,Erweiterung der Zubehörsäule: neues ausrüstbares Zubehör
,ygYU16dG,1065783,"Ersetzen Sie das Totem durch eine Spielerpuppe und benennen Sie es um, um den entsprechenden Skin zu verwenden. Unterstützt den 3D/2D-Modus!"
,LtZfKhel,1121215,"Wolkenüberholung: neue Wolkentypen, atemberaubende visuelle Effekte und regionalisiertes Wettersystem"
,hyTM8xtR,898164,"Das Origins: Gods and Heroes-Modul umfasst mehr als 20 Ursprünge wie Flash, Kryptonian, Spider-Man und Blacksmith."
,xUTkDmEv,928372,Fügen Sie Minecraft neue Möbel hinzu
,KUvvZvJn,869951,Holzvariante von Büchern und Leitern!
,S6P4vaGq,1008328,Server-Tools: Hammer/Bagger/Säge hinzugefügt
,7ZeDFITF,658596,Synthetisieren Sie nicht originale Formeln: Diamant/Smaragd/Amboss-Reparatur/Kettenrüstung usw.
,c8HzJCul,969653,Alle 5 Minuten werden alle Spieler zufällig teleportiert
,B3Eg0WhA,434087,Massive Optimierung der Originalversion: Trident-Verbesserungen/Furnace-Minecart-Anpassungen/Notizblock-Verbesserungen/alte Version von Lava usw.
,NHTAaWEN,858978,"Unterbrechen Sie den Serverbetrieb, wenn niemand online ist"
,1dxbxzCg,918638,JEED-Erweiterung: Unterstützt die Abfrage von über 400 Modulstatuseffekten
,BGhINW6Q,411224,"👜 Integrieren Sie Artikel, die nicht standardmäßig im Inventar des Kreativmodus enthalten sind, in unabhängige Registerkarten"
,sZbpiFiF,709470,Lässt Netherwarzenblöcke wie Blätter verfaulen.
,Ld5F150B,812873,"Mehrere von der Community erstellte Ursprünge hinzugefügt, die von mir überarbeitet und ausgeglichen wurden (erfordert die Installation des Origins-Moduls)"
,4I6beZti,522833,Portierung der Biom-API von Fabric auf die Forge-Plattform
,g6sbyCTu,943774,"Fügen Sie Früchte, Gelees, Säfte und Leckereien auf Fruchtbasis im Farmer's Lay-Stil hinzu"
,WBzldFmc,834671,Fabric Seasons Mod-Erweiterung: Fügt Lebensmittel eine Korruptionsmechanik hinzu
,f8LsKKPu,631241,"Dieser Mod schaltet eine neue, spielerexklusive Fähigkeit frei: Licht des Herzens! Diese magische Kraft ist von Person zu Person unterschiedlich!"
,TpH9Lija,302759,Bautechnik · Flux Enhanced Edition
,W0vDt97V,784767,Fügen Sie der MC-Welt neuartige Inhalte wie mysteriöse Kreaturen hinzu!
,X5Q4LrRz,954701,"Craftformers Prime ist ein Mod, der Transformers in MC integriert. Im Gegensatz zu anderen ähnlichen Modulen, die eingestellt wurden, wird dieses Modul weiterhin aktualisiert."
,5hoSWfrw,990265,Leichter Mod: Fügt dem Spiel Plüschpuppen hinzu
,JrrZfsph,1076653,Einfache Organisation des Kundenbestands (keine redundanten Funktionen)
,ir8okcEA,543089,Modul zur Anbindung an die technologische Wiedergeburt
,WXDPjSZb,658791,"Ultimative Bildratenoptimierung: so hoch, wie Sie wollen"
,xTJanN3v,677782,Universelles Reparatur- und Leistungssteigerungstool für MC1.7.10
,p1Gta4IP,1069663,Alchemie-Raserei!
,b7NV2plI,1038106,"Willkommen beim Braufest! Diese Version wurde speziell entwickelt, um die Kompatibilität mit [Let's Do] Farm & Charm zu verbessern"
,obJ04PXH,897307,"Neue Inhalte basierend auf Super Mario: Kreaturen, Gegenstände, Blöcke und neue Dimensionen"
,OoINVquf,250235,Neue Gegenstände und Blöcke zum Anbau von Ressourcen hinzugefügt
,lyYGrdho,639871,Redstone-Drähte und zugehörige Komponenten hinzugefügt
,20p2kirx,1038740,[Lass es uns tun] Farm&Charm Maiserweiterung
,1TyQZUcH,1036810,"🏹🍄 Ermöglichen Sie, dass Sumpfskelette gewöhnliche Skelette ersetzen, wenn sie auf natürliche Weise entstanden sind"
,6yfqatHv,998996,Bietet ein Rezept für die schrittweise Synthese von Korallenblöcken aus Korallenfragmenten
,jruQ9YSp,1057511,Verbesserte Erweiterung des Himmelsmoduls: Spinnenschwarmmond hinzugefügt
,jBRYuw8o,666621,Für das Harvesting-Prompt-Plugin/die Fabric-Version von WTHIT Forge verwenden Sie bitte „Can I Mine This Block“.
,1EqvoDgR,1018962,"Fügen Sie die Integration verwandter Elemente für Module hinzu, die Mysterious Age nicht unterstützen"
,ZVv4e6pP,1096913,"All-Tree-Sticks: bilden die Grundlage für eine Reihe von Variantenmodulen, die mithilfe von Sticks synthetisiert werden"
,vqdlUqvp,969220,Voxel-Paket für das belgische Signal- und Kontaktnetzwerk
,gyYFlOg3,1025718,Angst inkarniert
,Cs83btto,908418,Rüstungen/Werkzeuge/Waffen wieder in entsprechende Barren einschmelzen
,4N322TJL,387197,Creative Puppet: Bringen Sie ein neues RPG-Erlebnis in die Welt!
,99zkNsfb,881838,"Iss goldene Federn, um Verlangsamungs-/Absorptions-/Ansturmeffekte zu erzielen"
,I5Zjqand,1090832,"„White Shadow“ ist ein mysteriöses Modul, das ein furchterregendes Wesen hinzufügt, das wie das klassische Herobrine Spieler im Dunkeln anstarrt"
,7No3zYTb,923510,"Ein Mikro-Mod, der verschiedene ursprüngliche Probleme von Squid behebt"
,cpBmCs66,681955,Erweiterte Debugging-Informationen für F3-Diagramme
,uoXnS5LM,654414,Legendäre Waffen und Edelsteine aus Tolkiens Werken wie „Der Herr der Ringe“/Das Silmarillion hinzugefügt
,OSDpLd82,989479,"Module, die den architektonischen Stil und die Flexibilität erweitern"
,h9AgaNxF,371402,Ein neues leichtes Modul für die Doppelsprungverzauberung wurde hinzugefügt
,FCdlS7BC,947359,"Ein tödlicher Katastrophen-Attentäter, getarnt als wandernder Händler."
,c5e5yCl6,876416,Verbesserte Anzeige des Armor HUD
,3WjjSM5O,444699,Einfache Konfigurationsverwaltungsbibliothek
,dSkZ41Y3,1076301,Hautersatzwerkzeug
,OB9VEcWN,865135,"Minimalistisches Koordinatenlisten-Fabric-Modul (keine Minikarte, reine Verkehrszeichenverwaltung)"
,bww4WjY3,939023,Erweiterte Versionen einiger Originalverzauberungen
,WXvKge55,1038675,Gebietsnamen auf dem Bildschirm anzeigen
,LeAA2PQW,1091560,Stärken Sie die Kampfkraft von Eisengolems erheblich
,SIKMQqt0,968457,Werde der Mondritter!
,wDvpvvcU,926060,Multimodul- und Tetra-kompatible Erweiterung
,B4U5vxjd,433643,Über 125 Arten großer Multiblock-Türen und normaler Türen hinzugefügt
,DLpaTTzJ,826577,Fügen Sie verschiedene Aufbewahrungseimer/Tabletts/Körbe hinzu
,s1gPCI9U,368705,"Klicken Sie mit der rechten Maustaste, um Weizen/Rüben/Karotten/Kartoffeln/Netherwarzen/Kakaobohnen zu ernten und neu anzupflanzen"
,2a8fg8M6,1113228,Den Meeres- und Strandbiomen wurden neue immersive Gebäudestrukturen hinzugefügt
,Df7RucLK,836471,Neapolitaner verbindet sich mit Bauern: Hinzufügen von Tee- und Kaffeegeschmack
,llThBwQo,490007,"Jedes Mal, wenn Sie den Erfolg „[Endgame]“ abschließen, erhalten Sie ein Drachenei."
,EQkwjM7q,1093619,War Song Animation Mod
,W3alKOSq,1011371,9 neue Alben aus dem Strange Trial-Update 1.21 hinzugefügt
,C909jS7n,687298,Swamp Overhaul: Umfassende Optimierung der Wildnis-Update-Inhalte
,ZLJD9cdi,839581,Beschleunigen Sie das Rendern im MC-Echtzeitmodus
,PLAGcSFJ,1120746,Allen Vanilla-Statuseffekten wurden einzigartige Partikeltexturen hinzugefügt
,UXzKPebS,610880,Füge der Welt übernatürliche Kreaturen und Wesen hinzu!
,Qs2o8KiI,938715,Reichhaltige und vielfältige neue Biome
,WQF3uJlf,554972,Verwendung des Essenzsystems als Kern zur Herstellung von Monster-Drops usw.
,bgEPzFnZ,945214,Die komprimierte Blockserie des Create-Themes wurde hinzugefügt
,f9biq8WE,957564,1.7.10 Überarbeitete Version mit mehr Kreaturen (einschließlich größerer Korrekturen)
,vSrrfcOl,865948,Inoffizieller Fabric-Port von Sooty Chimneys
,kVIxLqso,1028420,"Schiebetür, Bahnhofsblock und Zugbauteile mit realistischen Soundeffekten beim Öffnen und Schließen hinzugefügt"
,brZ0DkyF,972456,"Drücken Sie Z, um an Monstern vorbeizuschleichen."
,Na8nA0jA,928290,"Das Erweiterungsmodul Farmer's Joy fügt Sojabohnen, Tofu und andere Rohstoffe hinzu und Sie können aus veganen Zutaten verschiedene Köstlichkeiten herstellen."
,Xkw3TXqP,556708,Realistischere (und konfigurierbare) Flugbahnen von Himmelskörpern
,YcMzcZSi,1090204,"Dekoratives Panzerungsmodul 1.21+ portierte Version, hergestellt von Apace100"
,8DgZF23T,247093,"Neue Syntheserezepte für Sättel, Pferderüstungen und Namensschilder hinzugefügt"
,DZsJbqyU,1058703,Suchen Sie im Boden nach verschiedenen Metallen und anderen Metallschätzen
,DfZhZ0LX,651887,"Erweitern Sie die Funktion fluoreszierender Tintenbeutel, um Wolle und Teppiche zum Leuchten zu bringen"
,Qv3o0VDX,892700,Kreaturen fügen Spielern unabhängig vom Schwierigkeitsgrad Standardschaden zu
,QfYt206n,1059600,Fügt Minecraft ein steuerbares Enterhakengerät hinzu
,ADAUe1vC,992377,Fügen Sie ME-kompatible Drähte für Immersionsprojekte hinzu
,h9YVd656,418518,Weitere Glowstone-Modulerweiterungen mit farbenfrohen Glowstone-Gegenständen!
,lTs2oNkY,232650,Konvertieren Sie Elemente automatisch in ihre voreingestellten Gegenstücke
,A4YQgwzz,817206,Beim Abspielen von Musik im Spiel werden Popup-Benachrichtigungen angezeigt
,xmBoimWR,916033,Ersetzen Sie den langweiligen Originaltext durch eine lustige und einzigartige Todesnachricht!
,wHfmdbZo,899182,"Erweiterungspaket für das Forstmodul, neue Bienen und Baumarten – inklusive Kompatibilitätspatches!"
,JvPAcikc,565421,Creature and Difficulty Overhaul Mod für die Fabric-Plattform
,q4X4h5Qc,636651,"Fügen Sie Unterstützung für Module hinzu, die JEI nicht integrieren"
,Iv3kcKZn,969425,Das futuristische Kampfsystem ist da! Mehrere Optimierungen machen das Kampferlebnis angenehmer
,Mn8ziD0c,1118946,"Erstellen Sie eine kleine Erweiterung, um eine autarke Diamantenfabrik zu bauen"
,SQeCtvGg,913857,
,RAXqYPH1,501373,Minecraft-Mod-Abhängigkeitsinjektionsbibliothek
,RLMXoOXH,909071,"Ein Kampf-Mod, der die ursprüngliche Auswahl an Nahkampfwaffen erweitert!"
,EcH8taup,945850,"Neue komplexe Einheiten hinzugefügt, die Spieler jagen ..."
,AMLtKGdJ,474114,"Aktualisierte Version des Strukturblocks (optimiert), unterstützt bis zu 512 Blöcke!"
,Jcjz5ev6,1096914,"Ganzholz-Rüstungsständer, Erweiterung „More Stick Variants“."
,SivjJhqG,1108499,Machen Sie Ergänzungen mit dem Originalstil von Farmer Lay's kompatibel
,hHVaPgFK,1005441,"Ermöglicht Mobs, auf natürliche Weise modifizierte Rüstungen zu erzeugen"
,AN8g93hm,353478,"Fügt riesige neue Inhalte für Baubles und Curios hinzu, mit voller Unterstützung für Mine und Slash!"
,eJBXJCbo,293268,24 neue Steinarten hinzugefügt
,SRPtUkPk,956386,"Sammle Korallen mit einer Schere ein, um die entsprechenden Gegenstände zu erhalten!"
,ALDMlJiu,857533,"Wither's Gift: Fügt einzigartige Module, neue Materialien, einbettbare Teile und Blaupausen für Tetra hinzu"
,jsDirASn,597219,Dem Spiel wurden wunderschöne Sporenblumen hinzugefügt
,pL0mUEoW,1107062,Füge Mobs lustige Drops im Farmer's Lay-Stil hinzu
,kZgRPg5R,922979,Verwirklichen Sie die Verbindung zwischen dem FTB-Missionssystem und Cobblemon
,4uE0WuUr,983378,"Neue Pilzdorfbewohner, neue Gegenstände und neue Strukturen hinzugefügt"
,QLPYve8H,998782,Eine moderne Fabric-Portierung der Nether-Erweiterung von Farmer's Lay
,Zoz5HQjH,592071,"Überspringen Sie Titelanimationen, das Ausblenden des Mojang-Logos und verschiebbare Benachrichtigungen"
,eh8us8FY,706505,Stellen Sie ganz einfach benutzerdefinierte/offizielle Ressourcen für Modpacks bereit!
,ArDio8kc,1035101,Unterstützung für BallistiX-Raketensilos zu CC:Tweaked hinzugefügt
,4VJrCEMZ,922713,GTCEu Modern Edition Weltraumerweiterung
,Obi0OZ4c,906052,Reife Pflanzen lassen Erfahrungspunkte fallen!
,xYfyUTuc,833240,Bieten Sie erweiterte Computerunterstützung für TIS-3D
,ITdJuVto,1011434,Haben Sie genug von statischen Aufklebern? Gib ihnen Leben!
,P7SsQE5n,1012987,Neues Tag-System zum Deaktivieren von Verzauberungen hinzugefügt
,DXK9oAjb,248055,Die Kernbibliothek der Module der sokratis12GR-Serie
,F4Eb7vhM,1023335,"Erkunden Sie den dunklen und geheimnisvollen Darkswamp Forest – dieser immersive Mod fügt eine Sumpfdimension voller fluoreszierender Pflanzen, einzigartiger Kreaturen und tückischem Gelände hinzu"
,q89I8czH,940930,"Aktivieren Sie die Roheingabe in Version 1.12.2, um die Mausbedienung reibungsloser zu gestalten und Verzögerungen zu vermeiden"
,BHUB9hS4,969897,Bringen Sie FNAF in Ihre Minecraft-Welt!
,KcQAUjoP,526011,"Quests, Expeditionen und Abenteuer erwarten Sie!"
,uz1wuff3,1122137,"Ein einfaches Modul, um zu verhindern, dass WorldEdit einfriert, wenn der Server heruntergefahren wird"
,8LbrWrCF,925095,Neue Biome zum Nether hinzugefügt (Exorzismus-Mechanik kommt bald)
,s6LHnDpR,648907,Funktion zur Verzauberung von Pferderüstungen hinzugefügt!
,UAOhPwHq,889384,"Funktionen dieses Plants vs. Zombies-Moduls: Verwandeln Sie Pflanzen in verwendbare Gegenstände/Waffen/Rüstungen, um den Kampf zu bereichern, und fügen Sie klassische Zombies aus der PvZ-Serie hinzu"
,nwqZcj5e,1046772,"Heroes Palladium Mod-Erweiterungspaket, einschließlich einer Vielzahl spielbarer Helden"
,4sYI62kA,1030830,"Technologieorientiertes Modul, einschließlich dynamischer Maschinen, verschiedener technologischer Prozesse und einer Vielzahl neuer Mechanismen und Geräte"
,YKQikVJa,1084622,Eine Vielzahl praktischer Zauberstäbe hinzugefügt
,sKHHynnb,916028,"Das Sky Realm-Modul wird erweitert, um verschiedenen Materialien selbstleuchtende Effekte hinzuzufügen."
,SFBuyD9e,344360,"😭 Böse Geister vergießen regelmäßig Tränen, wenn Spieler in ihrer Nähe sind, und sorgen so für eine nachhaltige Fortpflanzung."
,dw2i4X0i,290247,Bereisen Sie die Welt in einem außerirdischen Zeitschiff im TARDIS-Stil von Doctor Who!
,w5fammEF,1005516,Vernetzen Sie sich über CloudFlare mit Freunden
,RQoWk9iS,794476,"Obstbäume, Pergolen, Blumen, Topfpflanzen, Wolken, Dekorationen, Werkzeuge usw. hinzugefügt."
,fVa04tKz,511965,Wenden Sie den Erzverarbeitungsprozess allgemeiner Maschinen auf andere modulare Erze an
,WlumywmT,958266,"Mit Immersion Project kompatibles Datenpaket, das Verknüpfungsunterstützung für mehrere Module hinzufügt"
,6130k0mF,700985,"Halten Sie die ALT-Taste gedrückt, um von der Hotbar nach oben zum Inventar zu scrollen"
,L2v7cvAR,412615,"Ein einfacher Mod, der es ermöglicht, Pferde mit Endertruhen auszustatten"
,qBssY8fr,847812,"Dämonen, Geister, Terror, Tod ... stelle dich deinen Ängsten, Sterblicher!"
,8y8sDTPF,931116,Dieser Mod enthält die Krabbenkreatur aus der Kreaturenabstimmung 2023
,SJ8XpDcm,411857,"Fügt einen Parasiten hinzu, der Spieler und andere Wesen von innen verschlingt und die motorischen Funktionen des Wirts kontrolliert. Inspiriert vom Parasiten Velonaceps Calyx aus Barotrauma."
,SAXNvj8Z,1054978,Fügen Sie der Wüste weitere Abenteuerelemente hinzu
,ryfyOhoP,897558,Das klebrigste Hex-Zauber-Erweiterungsmodul
,zWOXoXzb,961813,"Ein uraltes Buch, das erstaunliche Zaubertrankrezepte und Herstellungsmethoden aufzeichnet!"
,pZQRrZoO,1062901,"Passen Sie das Farmverhalten vollständig an, um es besser für Baugruppen geeignet zu machen, und fügen Sie einen immersiven Mechanismus hinzu. Kann verhindern, dass Nutzpflanzen zertrampelt, wahllos zerschnitten oder zu Schmutz zersetzt werden."
,RIVcpMU0,1112401,"Module, die verschiedene 3D-Nahkampfwaffen und -Werkzeuge hinzufügen"
,po8iVUhc,949359,"Echte Handwerker können Edelsteine verwenden, um ihre Werkzeuge aufzuwerten"
,d0f1a75r,523423,Tabelle zum Zerlegen von Gegenständen zu Fabric/Forge hinzugefügt
,cChd25Tw,895670,Fabric-Port des Höhlenbewohner-Moduls von Gargin
,BU2uaPfJ,884893,"„Expanding Technology“ ist ein Erweiterungspaket, das dem Create-Modul neue Funktionen hinzufügt!"
,EOWTXenH,911798,"Füge Spider-Man-Kreaturen, Anzüge und Netzwerfer hinzu, um das Spider-Man-Erlebnis wiederherzustellen!"
,nNI4DwbW,332831,Kleine Blüten mit Knochenmehl bestreuen
,32J251wv,664464,Mit dem Client-Modul können Sie die Farbe des Zauberlichteffekts anpassen!
,hV76uW7M,823268,Revolutionieren Sie die Oberwelt mit der neuen schwebenden Insel-Geländegeneration und benutzerdefinierten Biomen
,GxuOOqGt,1095055,Kompatibilität im Vanille-Stil für Oh The Biomes We've Gone und Farmer's Delight hinzugefügt
,jnkd7LkJ,538881,Zeigen Sie Speedrunning-Echtzeit-Timing (IGT/RTA) in Minecraft an
,8HxZnUY7,1074382,Räuchervarianten für alle Holzarten und zwei Steinarten hinzugefügt
,XLhounCW,975803,Abhängigkeitsbibliothek für Ressourcenmodule
,8TWzoOby,444729,"🎣 Die Rute wird für den Spieler automatisch erneut geworfen, wenn ein Gegenstand gefangen wird"
,xSPwKFIW,964037,Monster-Spawner-Level-System hinzugefügt
,57MyRE0A,606423,Fügt Minecraft mächtige und mysteriöse Kristallmaterialien hinzu
,cCWebKvF,1105140,Dinosaurier laichen auf natürliche Weise in der Oberwelt
,g646EoqQ,307943,Fügen Sie beim Kuchenessen Soundeffekte und Krümelpartikeleffekte hinzu
,oSv7z9lI,997296,"Spielzeug-/Software-Vergnügungs-/Party-Themendimensionen hinzugefügt, einschließlich reichhaltiger Erkundungsgebiete und BOSS-Kämpfe"
,8XlgeXm8,531744,"Kleiner Mod, der Campingstühle hinzufügt"
,SdEvidHA,996454,Das Höhlenerweiterungsmodul fügt eine Vielzahl von Kreaturen und Blöcken hinzu!
,rfrPFqYK,354834,Der beste zufällige Teleportations-Mod aller Zeiten!
,SAUGybfH,633345,„Immersive Weapon Compatibility Bridge“ fügt Kompatibilität zu mehreren Mods hinzu
,Ef9ZREBZ,465383,Passen Sie die Position des Rüstungsständers ganz einfach an!
,mm3jDGdI,1032185,"Ein belgischer Zug im Voxel-Stil wurde hinzugefügt, der mit dem Modul „Erstellen“ verknüpft ist"
,X3UfPprl,1086640,Erstellungskompatibilität und automatisierte Rezepte für Timeless und Classic Zero (TACZ) hinzugefügt.
,gFlYdPkO,982999,Eine neue Dimension voller Geheimnisse und düsterer Atmosphäre hinzugefügt
,iBCLOcBl,996980,"Derzeit sind 3 zusätzliche Raketenstufen hinzugefügt, die genauso funktionieren wie die regulären Ad Astra-Raketen"
,MGRhpQYp,533879,Auferstehung toter Teamkollegen
,NHh2cWu8,860747,Fügen Sie Create-Unterstützung für benutzerdefinierte Maschinen hinzu
,wkKhe1pU,480660,Dieses Modul wird eine Sonnenkatastrophe auslösen
,YILwj7iC,603844,Eine von The Legend of Zelda: Breath of the Wild inspirierte Schnellauswahlfunktion für Gegenstände wurde hinzugefügt
,BfFhIqA7,636227,Reichweiten-/Distanz-Schallangriffe mit zwei neuen Hörnern
,ME0bwGV6,1100334,Fügen Sie Minecraft Temperatur sowie Heiß- und Kaltsysteme hinzu!
,zhpyD8Y0,1095252,Erweiterungspaket für „Simple Sword Skills“ von Sweenus mit neuen Waffentypen und einzigartigen Waffen
,ohBLEEj5,1035405,"Sie werden von Nachtbewohnern heimgesucht – langen, langen Kreaturen, die in regelmäßigen Abständen in Ihrer Welt auftauchen."
,K0AkAin6,1049891,Unabhängige Implementierung des Mouse-Wheelie-Sortieralgorithmus
,cylFY5iL,1027625,Interessantes Zubehör von Terraria kopiert
,V0xdbyG2,998358,"Cannabis-Industriemodul: Pflanzen anbauen, verarbeiten und ernten, rauchen oder für den Vertrieb verpacken"
,vNE5j3Te,1076285,"Ermöglichen Sie den Spielern, bezaubernde Tischlayouts zu dekorieren, indem Sie das Enchant Energy Conduit-Blocketikett anbringen"
,6DpItqEj,869104,"Fahren Sie mit dem letzten Speicherstand oder Server fort, der auf dem Titelbildschirm abgespielt wurde. Update-Fortsetzung des Originalmoduls für 1.19+"
,mbekts9X,979514,"Ermöglicht die Kultivierung verschiedener Essenzen, Erze und anderer Materialien in Pflanztöpfen"
,Shzw0dzW,905701,"Ein Feinabstimmungsmodul, das einige Einstellungen von „Better Mission System Inofficial Version“ anpasst."
,CeYtZkdz,992942,"Eine inoffizielle Fabric-Portierung des ursprünglichen Midnight Stalker, die Minecraft um furchterregende neue Wesen erweitert"
,w3bbwFYU,309664,Mod zum Erstellen von glattem Gelände für Version 1.12.2+
,7SDalH12,380649,Machen Sie Schilde verzauberbar und stellen Sie Moddern praktische Werkzeuge zum Hinzufügen von Schilden und Schildverzauberungen zur Verfügung!
,FLJNjQcE,1019713,Bringen Sie die Spielmechanik von Hollow Knight mit der Origins-Mod zu Minecraft!
,AXcJ1UGQ,1010046,Fügt die einfachsten Dachblöcke der Welt für Architekturliebhaber hinzu. Einfach zu erweitern.
,houIxdGF,900855,"Beheben Sie lästige, anhaltende Protokollmeldungen, die durch ungültige Schlüsselcodes verursacht werden"
,U5tFRZI4,1115203,"In der aktuellen Version wurden erneut Radarblöcke hinzugefügt, die alle lokalen Stürme in einem Bereich von 1024 Blöcken anzeigen können!"
,Nf4h6a7d,1039087,"Ändern Sie die Generierungslogik wandernder Händler so, dass sie vom Spieler unabhängig berechnet wird"
,cQrrq4n2,1086725,Handwerkstischvarianten für alle Holzarten hinzugefügt
,q5F2YqRb,314546,Dieser von Titanfall/Anthem inspirierte Mod fügt dem Spiel einen Mech-Anzug mit coolen Effekten hinzu!
,FjKJ0U5c,939233,"Fügt Minen in Höhlen ein Leuchtwerkzeug hinzu, ohne dass Sie Ihren Schild entfernen oder den vollständigen Licht-Mod verwenden müssen! Kompatibel mit Licht und Schatten (BSL und Complementary+Iris getestet)! Muss mit LambDynamicLights verwendet werden!"
,iAzrhsju,506456,"Grabt automatisch (sofort) heruntergefallene Kiesblöcke aus, die beim Abbau die Straße blockieren"
,sbuRwhB5,880593,Portiertes „Copper Lung“-Modul des jc776 zur Anpassung an „Thin Air“ von Fuzss
,oLW0iWmg,1061824,Fügen Sie Minecraft Überwachungskameras hinzu
,pOf4Y6Oo,641059,Stoffversion von Revvilos „Dynamic Shield“
,QYZ7JTtD,1061163,"Eine kleine API, die es Mods ermöglicht, die Positionen der Inventarplätze dynamisch anzupassen und diese zu aktivieren/deaktivieren."
,uLWeFJiL,715567,Dieser Mod fügt die Anti-Farbblöcke von Chisel wieder hinzu und fügt weitere Farben hinzu!
,GyVUSbid,882488,"Einfache Zauberstäbe, Zauber- und Brau-Optimierungen und mehr!"
,JZKbCCSk,701437,"Scrollen Sie schneller, wenn Sie die STRG-Taste gedrückt halten."
,ip56ktP9,416379,"Mod, der Dorfbewohnern und Eisengolems Namen hinzufügt."
,gNPz4Cy4,927250,Fügen Sie Lebensmittel auf Eibasis hinzu.
,yCDkPh3W,983862,Rüsten Sie eine Kiste für Ihren pelzigen Freund aus!
,bdBzXqbS,644005,"Erweitern Sie Ihre Baumöglichkeiten mit mehr Stufen, Treppen und Wänden."
,sVz81S8c,509980,Organizer-Tasche mit größerem Fassungsvermögen und mehreren Farben.
,ckXJT3cX,1061161,Diese API modifiziert den Gesundheitsregenerationsmechanismus und deaktiviert das Nahrungsmittelsystem.
,DoVQa3oa,502254,Verbinde deine Minecraft-Welt mit einem Discord-Server.
